141, band 10 module 2 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14499.769459       0.000000
    14501.487898       0.000000
    14503.206745       0.000000
    14504.926000       0.000000
    14506.645662       0.000000
    14508.365732       0.000000
    14510.086210       0.000000
    14511.807096       0.000000
    14513.528391       0.000000
    14515.250094       0.000000
    14516.972205       0.000000
    14518.694725       0.000000
    14520.417653       0.000000
    14522.140991       0.000000
    14523.864738       0.000000
    14525.588894       0.000000
    14527.313460       0.000000
    14529.038435       0.000001
    14530.763819       0.000001
    14532.489614       0.000002
    14534.215819       0.000004
    14535.942433       0.000007
    14537.669458       0.000012
    14539.396894       0.000020
    14541.124740       0.000035
    14542.852996       0.000059
    14544.581664       0.000099
    14546.310742       0.000163
    14548.040232       0.000264
    14549.770133       0.000423
    14551.500446       0.000668
    14553.231170       0.001039
    14554.962306       0.001594
    14556.693854       0.002409
    14558.425813       0.003589
    14560.158185       0.005271
    14561.890970       0.007631
    14563.624166       0.010889
    14565.357776       0.015317
    14567.091798       0.021239
    14568.826233       0.029031
    14570.561081       0.039117
    14572.296343       0.051959
    14574.033314       0.068039
    14575.769403       0.087835
    14577.505905       0.111792
    14579.242821       0.140283
    14580.980151       0.173573
    14582.717895       0.211774
    14584.456053       0.254809
    14586.194626       0.302385
    14587.933613       0.353975
    14589.673016       0.408815
    14591.412832       0.465926
    14593.153064       0.524154
    14594.893711       0.582227
    14596.634774       0.638831
    14598.376251       0.692695
    14600.118145       0.742682
    14601.860454       0.787864
    14603.603179       0.827594
    14605.346320       0.861542
    14607.089877       0.889710
    14608.833851       0.912412
    14610.578241       0.930225
    14612.323047       0.943916
    14614.068271       0.954353
    14615.813911       0.962407
    14617.559968       0.968866
    14619.306443       0.974364
    14621.053335       0.979336
    14622.800645       0.984004
    14624.548372       0.988393
    14626.296517       0.992375
    14628.045080       0.995734
    14629.794061       0.998232
    14631.543461       0.999681
    14633.293279       1.000000
    14635.043515       0.999241
    14636.794170       0.997599
    14638.545244       0.995389
    14640.296738       0.992999
    14642.048650       0.990840
    14643.800982       0.989272
    14645.553733       0.988554
    14647.306904       0.988803
    14649.060494       0.989973
    14650.814504       0.991867
    14652.568935       0.994134
    14654.323786       0.996386
    14656.079057       0.998276
    14657.834749       0.999477
    14659.590861       0.999779
    14661.347394       0.999123
    14663.104348       0.997605
    14664.861724       0.995465
    14666.619521       0.993046
    14668.377739       0.990734
    14670.136378       0.988896
    14671.895440       0.987821
    14673.654923       0.987634
    14675.414829       0.988267
    14677.175156       0.989676
    14678.935906       0.991582
    14680.697079       0.993623
    14682.458674       0.995414
    14684.220692       0.996610
    14685.983133       0.996966
    14687.745997       0.996376
    14689.509284       0.994888
    14691.272995       0.992703
    14693.037129       0.990133
    14694.801687       0.987556
    14696.566669       0.985349
    14698.332075       0.983826
    14700.097905       0.983188
    14701.864159       0.983486
    14703.630838       0.984614
    14705.397942       0.986325
    14707.165470       0.988270
    14708.933424       0.990052
    14710.701802       0.991288
    14712.470606       0.991671
    14714.239835       0.991004
    14716.009490       0.989230
    14717.779570       0.986423
    14719.550076       0.982758
    14721.321008       0.978459
    14723.092367       0.973733
    14724.864152       0.968698
    14726.636363       0.963327
    14728.409001       0.957403
    14730.182066       0.950501
    14731.955557       0.942007
    14733.729476       0.931156
    14735.503822       0.917106
    14737.278596       0.899019
    14739.053797       0.876157
    14740.829425       0.847965
    14742.605482       0.814148
    14744.381967       0.774712
    14746.158879       0.729986
    14747.936221       0.680611
    14749.713990       0.627494
    14751.493517       0.571749
    14753.272144       0.514616
    14755.051201       0.457378
    14756.830686       0.401272
    14758.610601       0.347425
    14760.390945       0.296787
    14762.171719       0.250101
    14763.952922       0.207879
    14765.734556       0.170403
    14767.516619       0.137745
    14769.299113       0.109793
    14771.082037       0.086287
    14772.865391       0.066860
    14774.649176       0.051076
    14776.433392       0.038467
    14778.218039       0.028561
    14780.003118       0.020905
    14781.788627       0.015084
    14783.574568       0.010729
    14785.360941       0.007523
    14787.147745       0.005200
    14788.934981       0.003543
    14790.722649       0.002380
    14792.510750       0.001576
    14794.299283       0.001028
    14796.088248       0.000662
    14797.877646       0.000420
    14799.667477       0.000262
    14801.457741       0.000162
    14803.248438       0.000098
    14805.039569       0.000059
    14806.831133       0.000035
    14808.623131       0.000020
    14810.415562       0.000012
    14812.208428       0.000007
    14814.001727       0.000004
    14815.795461       0.000002
    14817.589629       0.000001
    14819.384232       0.000001
    14821.179270       0.000000
    14822.974742       0.000000
    14824.770650       0.000000
    14826.566993       0.000000
    14828.363771       0.000000
    14830.160985       0.000000
    14831.958634       0.000000
    14833.756719       0.000000
    14835.555241       0.000000
    14837.354198       0.000000
    14839.153592       0.000000
    14840.953423       0.000000
    14842.753690       0.000000
    14844.554393       0.000000
    14846.355534       0.000000
    14848.157112       0.000000
    14849.959127       0.000000
