42, band 3 module 4 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22086.369243       0.000001
    22090.955302       0.000001
    22095.543265       0.000002
    22100.133135       0.000003
    22104.726403       0.000006
    22109.320089       0.000009
    22113.915685       0.000014
    22118.514685       0.000022
    22123.114104       0.000033
    22127.715436       0.000051
    22132.320178       0.000076
    22136.925341       0.000115
    22141.532421       0.000170
    22146.141419       0.000250
    22150.753834       0.000364
    22155.366672       0.000525
    22159.981432       0.000750
    22164.599614       0.001061
    22169.218222       0.001488
    22173.838755       0.002067
    22178.461214       0.002845
    22183.087102       0.003879
    22187.713418       0.005239
    22192.341664       0.007012
    22196.973346       0.009296
    22201.605456       0.012211
    22206.239501       0.015893
    22210.876985       0.020494
    22215.514901       0.026185
    22220.154754       0.033151
    22224.796546       0.041588
    22229.441786       0.051700
    22234.087459       0.063691
    22238.735074       0.077762
    22243.386143       0.094096
    22248.037647       0.112855
    22252.691096       0.134169
    22257.346493       0.158125
    22262.005351       0.184758
    22266.664646       0.214047
    22271.325892       0.245905
    22275.990604       0.280178
    22280.655756       0.316642
    22285.322862       0.355010
    22289.993440       0.394933
    22294.664460       0.436013
    22299.337437       0.477813
    22304.012374       0.519870
    22308.690790       0.561714
    22313.369650       0.602881
    22318.050472       0.642928
    22322.734780       0.681452
    22327.419533       0.718098
    22332.106253       0.752571
    22336.796464       0.784641
    22341.487122       0.814147
    22346.179750       0.840996
    22350.874350       0.865161
    22355.572448       0.886676
    22360.270995       0.905623
    22364.971519       0.922128
    22369.675545       0.936352
    22374.380024       0.948477
    22379.086481       0.958700
    22383.794919       0.967224
    22388.506869       0.974252
    22393.219272       0.979980
    22397.933659       0.984594
    22402.651564       0.988267
    22407.369924       0.991155
    22412.090272       0.993398
    22416.814143       0.995117
    22421.538471       0.996418
    22426.264792       0.997388
    22430.993105       0.998100
    22435.724948       0.998614
    22440.457252       0.998977
    22445.191552       0.999224
    22449.929388       0.999387
    22454.667687       0.999488
    22459.407985       0.999545
    22464.150286       0.999572
    22468.896131       0.999581
    22473.642439       0.999580
    22478.390754       0.999578
    22483.142618       0.999579
    22487.894948       0.999588
    22492.649287       0.999606
    22497.407182       0.999633
    22502.165545       0.999669
    22506.925921       0.999712
    22511.688312       0.999760
    22516.454266       0.999810
    22521.220690       0.999858
    22525.989133       0.999902
    22530.761145       0.999942
    22535.533629       0.999974
    22540.308135       1.000000
    22545.086216       0.999860
    22549.864772       0.999568
    22554.645353       0.999268
    22559.427962       0.998960
    22564.214154       0.998643
    22569.000822       0.998316
    22573.789521       0.997978
    22578.581809       0.997628
    22583.374576       0.997267
    22588.169377       0.996893
    22592.966216       0.996509
    22597.766650       0.995673
    22602.567566       0.994773
    22607.370522       0.993868
    22612.177080       0.992959
    22616.984121       0.992047
    22621.793206       0.991131
    22626.605900       0.990210
    22631.419079       0.989280
    22636.234305       0.988336
    22641.051582       0.987373
    22645.872474       0.986379
    22650.693854       0.985335
    22655.517287       0.984242
    22660.344342       0.983083
    22665.171887       0.981838
    22670.001489       0.980479
    22674.833149       0.978972
    22679.668440       0.977272
    22684.504223       0.975322
    22689.342068       0.973053
    22694.183549       0.970381
    22699.025524       0.967208
    22703.869566       0.963417
    22708.717249       0.958871
    22713.565429       0.953420
    22718.415679       0.946900
    22723.268001       0.939131
    22728.123973       0.929925
    22732.980443       0.919088
    22737.838989       0.906426
    22742.701191       0.891751
    22747.563894       0.874890
    22752.428677       0.855697
    22757.297121       0.834053
    22762.166068       0.809880
    22767.037099       0.783155
    22771.910215       0.753911
    22776.787001       0.722246
    22781.664292       0.688322
    22786.543673       0.652371
    22791.426729       0.614684
    22796.310292       0.575610
    22801.195949       0.535547
    22806.083701       0.494925
    22810.975137       0.454192
    22815.867082       0.413801
    22820.761126       0.374195
    22825.658860       0.335793
    22830.557107       0.298970
    22835.457455       0.264054
    22840.361501       0.231312
    22845.266060       0.200948
    22850.172726       0.173097
    22855.081500       0.147833
    22859.993978       0.125164
    22864.906973       0.105045
    22869.822080       0.087382
    22874.740898       0.072043
    22879.660235       0.058863
    22884.581688       0.047661
    22889.505258       0.038240
    22894.432547       0.030402
    22899.360358       0.023948
    22904.290291       0.018691
    22909.223948       0.014454
    22914.158129       0.011073
    22919.094436       0.008405
    22924.034473       0.006320
    22928.975037       0.004708
    22933.917730       0.003474
    22938.862555       0.002540
    22943.811119       0.001839
    22948.760212       0.001320
    22953.711440       0.000938
    22958.666413       0.000660
    22963.621917       0.000460
    22968.579561       0.000318
    22973.540956       0.000218
    22978.502884       0.000147
    22983.466956       0.000099
    22988.433173       0.000066
    22993.403150       0.000043
    22998.373662       0.000028
    23003.346324       0.000018
    23008.322752       0.000012
    23013.299718       0.000007
    23018.278837       0.000005
    23023.260111       0.000003
    23028.245160       0.000002
    23033.230749       0.000001
    23038.218498       0.000001
