15, band 1 module 5 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
166
Wavenumber (cm-1)   Filter response
    24282.809360       0.000000
    24289.778961       0.000000
    24296.752563       0.000000
    24303.730172       0.000000
    24310.711789       0.000000
    24317.697418       0.000000
    24324.687063       0.000000
    24331.682534       0.000000
    24338.680222       0.000001
    24345.681937       0.000002
    24352.687680       0.000005
    24359.697457       0.000010
    24366.711271       0.000020
    24373.729125       0.000039
    24380.752836       0.000074
    24387.778782       0.000139
    24394.808777       0.000255
    24401.842828       0.000457
    24408.880935       0.000801
    24415.923104       0.001372
    24422.969338       0.002298
    24430.019639       0.003765
    24437.075835       0.006029
    24444.134284       0.009442
    24451.196812       0.014459
    24458.263423       0.021653
    24465.334119       0.031711
    24472.408905       0.045422
    24479.487784       0.063635
    24486.572588       0.087210
    24493.659664       0.116933
    24500.750844       0.153423
    24507.846131       0.197025
    24514.945528       0.247713
    24522.049040       0.305016
    24529.156670       0.367982
    24536.270258       0.435031
    24543.386135       0.504286
    24550.506141       0.573848
    24557.630279       0.641617
    24564.758552       0.705630
    24571.890965       0.764245
    24579.027522       0.816283
    24586.170069       0.861108
    24593.314923       0.898554
    24600.463931       0.927152
    24607.617097       0.949418
    24614.774423       0.966282
    24621.935915       0.978705
    24629.101574       0.987568
    24636.273258       0.993608
    24643.447267       0.997405
    24650.625455       0.999411
    24657.807826       1.000000
    24664.994383       0.999509
    24672.185130       0.998264
    24679.380072       0.996578
    24686.581071       0.994727
    24693.784413       0.992916
    24700.991959       0.991250
    24708.203715       0.989731
    24715.419682       0.988279
    24722.639866       0.986768
    24729.864270       0.985084
    24737.094764       0.983167
    24744.327619       0.981034
    24751.564705       0.978775
    24758.806025       0.976525
    24766.051584       0.974412
    24773.301385       0.972520
    24780.555431       0.970859
    24787.813727       0.969360
    24795.078153       0.967908
    24802.344960       0.966378
    24809.616028       0.964687
    24816.891360       0.962824
    24824.170961       0.960855
    24831.454833       0.958909
    24838.742981       0.957133
    24846.037293       0.955645
    24853.334005       0.954497
    24860.635004       0.953655
    24867.940294       0.953013
    24875.249878       0.952424
    24882.563761       0.951744
    24889.881946       0.950875
    24897.206328       0.949787
    24904.533130       0.948505
    24911.864245       0.947119
    24919.199678       0.945720
    24926.539431       0.944367
    24933.883510       0.943066
    24941.231918       0.941768
    24948.586558       0.940390
    24955.943636       0.938848
    24963.305054       0.935799
    24970.670816       0.929231
    24978.040927       0.922515
    24985.415389       0.915754
    24992.794207       0.909055
    25000.179292       0.902493
    25007.566834       0.896089
    25014.958744       0.889804
    25022.355025       0.883555
    25029.755680       0.876674
    25037.160715       0.869536
    25044.570133       0.862239
    25051.985852       0.854815
    25059.404048       0.847338
    25066.826639       0.839902
    25074.253628       0.832582
    25081.685020       0.825412
    25089.120817       0.818461
    25096.561025       0.811734
    25104.007570       0.804984
    25111.456612       0.798133
    25118.910075       0.791143
    25126.367964       0.784024
    25133.830283       0.776832
    25141.297036       0.769647
    25148.768226       0.762547
    25156.243858       0.755802
    25163.725869       0.749209
    25171.210397       0.742696
    25178.699380       0.736189
    25186.192820       0.729613
    25193.690721       0.722920
    25201.193088       0.716103
    25208.699925       0.709200
    25216.213176       0.702389
    25223.728964       0.695770
    25231.249235       0.689257
    25238.773991       0.682863
    25246.303236       0.676559
    25253.836976       0.670283
    25261.375212       0.663966
    25268.919899       0.657554
    25276.467145       0.651023
    25284.018900       0.644638
    25291.575168       0.638203
    25299.135955       0.631770
    25306.701264       0.625378
    25314.271098       0.619025
    25321.847419       0.612659
    25329.426319       0.606175
    25337.009756       0.599428
    25344.597736       0.592378
    25352.190263       0.584826
    25359.787339       0.576459
    25367.388971       0.567063
    25374.997125       0.556392
    25382.607879       0.544156
    25390.223199       0.530016
    25397.843090       0.513600
    25405.467556       0.494551
    25413.096602       0.472738
    25420.730230       0.447747
    25428.370419       0.419555
    25436.013228       0.388368
    25443.660632       0.354634
    25451.312636       0.319033
    25458.969244       0.282421
    25466.630460       0.245765
    25474.296289       0.210110
    25481.968715       0.176324
    25489.643782       0.145128
