133, band 9 module 5 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14664.290760       0.000000
    14666.051046       0.000000
    14667.811754       0.000000
    14669.572885       0.000000
    14671.334439       0.000000
    14673.096416       0.000000
    14674.858816       0.000000
    14676.621639       0.000000
    14678.384887       0.000000
    14680.148558       0.000000
    14681.911337       0.000000
    14683.675855       0.000000
    14685.440798       0.000000
    14687.206165       0.000000
    14688.971957       0.000001
    14690.738173       0.000001
    14692.504814       0.000002
    14694.271880       0.000004
    14696.039371       0.000006
    14697.807287       0.000011
    14699.575629       0.000018
    14701.344396       0.000031
    14703.113589       0.000050
    14704.881888       0.000081
    14706.651933       0.000130
    14708.422403       0.000205
    14710.193300       0.000319
    14711.964624       0.000491
    14713.736374       0.000747
    14715.508551       0.001123
    14717.281155       0.001665
    14719.054186       0.002439
    14720.827644       0.003529
    14722.601530       0.005042
    14724.375843       0.007115
    14726.149260       0.009916
    14727.924429       0.013650
    14729.700025       0.018557
    14731.476050       0.024918
    14733.252503       0.033048
    14735.029385       0.043290
    14736.806695       0.056012
    14738.584434       0.071586
    14740.362602       0.090374
    14742.141199       0.112707
    14743.920225       0.138857
    14745.699681       0.169015
    14747.479566       0.203263
    14749.258554       0.241548
    14751.039298       0.283670
    14752.820473       0.329264
    14754.602078       0.377804
    14756.384113       0.428609
    14758.166579       0.480870
    14759.949475       0.533679
    14761.732803       0.586076
    14763.516561       0.637100
    14765.300750       0.685843
    14767.085371       0.731500
    14768.870423       0.773417
    14770.654575       0.811127
    14772.440490       0.844366
    14774.226837       0.873083
    14776.013617       0.897421
    14777.800828       0.917691
    14779.588472       0.934330
    14781.376548       0.947849
    14783.165057       0.958783
    14784.953999       0.967646
    14786.743374       0.974888
    14788.533182       0.980869
    14790.323424       0.985847
    14792.114099       0.989983
    14793.903871       0.993357
    14795.695413       0.995993
    14797.487390       0.997892
    14799.279800       0.999056
    14801.072644       0.999522
    14802.865923       0.999369
    14804.659637       0.998724
    14806.453785       0.997761
    14808.248368       0.996675
    14810.043386       0.995666
    14811.838840       0.994907
    14813.634728       0.994523
    14815.429713       0.994575
    14817.226473       0.995052
    14819.023668       0.995874
    14820.821300       0.996907
    14822.619368       0.997986
    14824.417872       0.998942
    14826.216813       0.999644
    14828.016190       1.000000
    14829.816004       0.999946
    14831.616255       0.999512
    14833.416943       0.998788
    14835.218069       0.997908
    14837.019632       0.997030
    14838.820288       0.996308
    14840.622726       0.995864
    14842.425602       0.995769
    14844.228916       0.996032
    14846.032669       0.996599
    14847.836859       0.997359
    14849.641489       0.998169
    14851.446557       0.998869
    14853.252064       0.999319
    14855.058009       0.999415
    14856.864395       0.999110
    14858.671219       0.998423
    14860.477135       0.997434
    14862.284839       0.996269
    14864.092982       0.995086
    14865.901565       0.994041
    14867.710589       0.993265
    14869.520052       0.992844
    14871.329956       0.992797
    14873.140301       0.993081
    14874.951087       0.993585
    14876.762314       0.994155
    14878.573982       0.994606
    14880.386091       0.994754
    14882.198641       0.994432
    14884.010281       0.993513
    14885.823715       0.991911
    14887.637591       0.989584
    14889.451908       0.986516
    14891.266668       0.982696
    14893.081871       0.978086
    14894.897516       0.972602
    14896.713604       0.966081
    14898.530134       0.958265
    14900.347108       0.948805
    14902.164525       0.937266
    14903.982385       0.923155
    14905.800689       0.905960
    14907.618080       0.885195
    14909.437272       0.860448
    14911.256907       0.831432
    14913.076986       0.798023
    14914.897510       0.760286
    14916.718479       0.718492
    14918.539892       0.673110
    14920.361750       0.624790
    14922.184053       0.574321
    14924.006801       0.522597
    14925.829994       0.470555
    14927.653633       0.419132
    14929.476357       0.369208
    14931.300888       0.321567
    14933.125864       0.276866
    14934.951286       0.235611
    14936.777155       0.198149
    14938.603470       0.164666
    14940.430232       0.135206
    14942.257441       0.109682
    14944.085097       0.087899
    14945.913200       0.069587
    14947.741750       0.054419
    14949.570747       0.042036
    14951.400193       0.032073
    14953.228721       0.024170
    14955.059062       0.017991
    14956.889851       0.013226
    14958.721088       0.009603
    14960.552773       0.006887
    14962.384908       0.004878
    14964.217491       0.003412
    14966.050523       0.002357
    14967.884004       0.001608
    14969.717935       0.001084
    14971.552314       0.000721
    14973.387144       0.000474
    14975.221054       0.000308
    14977.056784       0.000197
    14978.892963       0.000125
    14980.729592       0.000078
    14982.566672       0.000048
    14984.404202       0.000029
    14986.242183       0.000018
    14988.080615       0.000011
    14989.919499       0.000006
    14991.758833       0.000004
    14993.598619       0.000002
    14995.438857       0.000001
    14997.279546       0.000001
    14999.119314       0.000000
    15000.960908       0.000000
    15002.802953       0.000000
    15004.645451       0.000000
    15006.488401       0.000000
    15008.331804       0.000000
    15010.175660       0.000000
    15012.019970       0.000000
    15013.864732       0.000000
    15015.709948       0.000000
    15017.555618       0.000000
    15019.401741       0.000000
    15021.246941       0.000000
    15023.093973       0.000000
