197, band 14 module 1 CCD column 374 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12970.397585       0.000000
    12971.453223       0.000000
    12972.509033       0.000000
    12973.563988       0.000000
    12974.620141       0.000000
    12975.675440       0.000000
    12976.731937       0.000000
    12977.788607       0.000000
    12978.844420       0.000000
    12979.901434       0.000000
    12980.957591       0.000000
    12982.014949       0.000000
    12983.072479       0.000000
    12984.129153       0.000000
    12985.187027       0.000000
    12986.244045       0.000000
    12987.302265       0.000000
    12988.360656       0.000000
    12989.418191       0.000000
    12990.476927       0.000000
    12991.534807       0.000000
    12992.593888       0.000000
    12993.653143       0.000000
    12994.711540       0.000000
    12995.771139       0.000001
    12996.829881       0.000001
    12997.889826       0.000001
    12998.949944       0.000002
    13000.009204       0.000004
    13001.069668       0.000006
    13002.129273       0.000010
    13003.190083       0.000015
    13004.251066       0.000023
    13005.311190       0.000036
    13006.372519       0.000055
    13007.432989       0.000083
    13008.494664       0.000124
    13009.556513       0.000183
    13010.617502       0.000269
    13011.679698       0.000392
    13012.741033       0.000565
    13013.803576       0.000808
    13014.866291       0.001144
    13015.928147       0.001606
    13016.991210       0.002233
    13018.053412       0.003078
    13019.116822       0.004203
    13020.180405       0.005689
    13021.243128       0.007629
    13022.307059       0.010140
    13023.370129       0.013354
    13024.434408       0.017428
    13025.498861       0.022540
    13026.562452       0.028888
    13027.627253       0.036690
    13028.691192       0.046180
    13029.756340       0.057601
    13030.821663       0.071200
    13031.886124       0.087219
    13032.951795       0.105887
    13034.016604       0.127401
    13035.082623       0.151922
    13036.147780       0.179554
    13037.214148       0.210336
    13038.280691       0.244227
    13039.346371       0.281099
    13040.413263       0.320728
    13041.479291       0.362791
    13042.546532       0.406871
    13043.613947       0.452462
    13044.680499       0.498981
    13045.748264       0.545788
    13046.815164       0.592209
    13047.883279       0.637559
    13048.951568       0.681176
    13050.018993       0.722446
    13051.087632       0.760834
    13052.155406       0.795906
    13053.224395       0.827351
    13054.293559       0.854996
    13055.361858       0.878807
    13056.431372       0.898889
    13057.500021       0.915474
    13058.569886       0.928902
    13059.639926       0.939595
    13060.709100       0.948026
    13061.779490       0.954687
    13062.849015       0.960056
    13063.919756       0.964566
    13064.990673       0.968581
    13066.060724       0.972379
    13067.131992       0.976139
    13068.202393       0.979941
    13069.274012       0.983773
    13070.345807       0.987546
    13071.416735       0.991114
    13072.488882       0.994301
    13073.560161       0.996923
    13074.632659       0.998819
    13075.705333       0.999867
    13076.777139       1.000000
    13077.850166       0.999218
    13078.922324       0.997583
    13079.995702       0.995217
    13081.069256       0.992238
    13082.141942       0.988765
    13083.215849       0.985079
    13084.288887       0.981325
    13085.363146       0.977593
    13086.437582       0.973897
    13087.511148       0.970156
    13088.585937       0.966193
    13089.659856       0.961731
    13090.734997       0.956409
    13091.810315       0.949792
    13092.884764       0.941404
    13093.960435       0.930752
    13095.035236       0.917364
    13096.111261       0.900816
    13097.187462       0.880769
    13098.262793       0.856984
    13099.339348       0.829348
    13100.415033       0.797905
    13101.491942       0.762828
    13102.569028       0.724427
    13103.645243       0.683133
    13104.722683       0.639480
    13105.799252       0.594084
    13106.877046       0.547605
    13107.955018       0.500729
    13109.032118       0.454131
    13110.110445       0.408451
    13111.187899       0.364275
    13112.266580       0.322109
    13113.344389       0.282373
    13114.423424       0.245391
    13115.502638       0.211400
    13116.580979       0.180530
    13117.660547       0.152806
    13118.739243       0.128192
    13119.819167       0.106587
    13120.899268       0.087832
    13121.978497       0.071730
    13123.058954       0.058055
    13124.138538       0.046566
    13125.219351       0.037014
    13126.300342       0.029157
    13127.380459       0.022761
    13128.461806       0.017608
    13129.542279       0.013499
    13130.623983       0.010255
    13131.705864       0.007720
    13132.786871       0.005760
    13133.869109       0.004258
    13134.950473       0.003120
    13136.033067       0.002265
    13137.115840       0.001629
    13138.197738       0.001162
    13139.280868       0.000821
    13140.363123       0.000575
    13141.446610       0.000399
    13142.530276       0.000274
    13143.613066       0.000187
    13144.697089       0.000126
    13145.780236       0.000084
    13146.864616       0.000056
    13147.949176       0.000037
    13149.032859       0.000024
    13150.117776       0.000015
    13151.201817       0.000010
    13152.287092       0.000006
    13153.372547       0.000004
    13154.457124       0.000002
    13155.542937       0.000002
    13156.627872       0.000001
    13157.714043       0.000001
    13158.800393       0.000000
    13159.885866       0.000000
    13160.972575       0.000000
    13162.058407       0.000000
    13163.145474       0.000000
    13164.232722       0.000000
    13165.319091       0.000000
    13166.406698       0.000000
    13167.493426       0.000000
    13168.581392       0.000000
    13169.669537       0.000000
    13170.756804       0.000000
    13171.845309       0.000000
    13172.932935       0.000000
    13174.021800       0.000000
    13175.110845       0.000000
    13176.199011       0.000000
    13177.288416       0.000000
    13178.376941       0.000000
    13179.466706       0.000000
    13180.556652       0.000000
    13181.645717       0.000000
    13182.736023       0.000000
    13183.825448       0.000000
