125, band 9 module 2 CCD column 374 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14665.666398       0.000000
    14667.424388       0.000000
    14669.182799       0.000000
    14670.941632       0.000000
    14672.700887       0.000000
    14674.460563       0.000000
    14676.220662       0.000000
    14677.981183       0.000000
    14679.742126       0.000000
    14681.503492       0.000000
    14683.265281       0.000000
    14685.027492       0.000000
    14686.790127       0.000000
    14688.553185       0.000000
    14690.316666       0.000000
    14692.080570       0.000000
    14693.844899       0.000000
    14695.609651       0.000001
    14697.374827       0.000002
    14699.140427       0.000003
    14700.906451       0.000005
    14702.672900       0.000009
    14704.439773       0.000015
    14706.207071       0.000026
    14707.974794       0.000045
    14709.742942       0.000075
    14711.511515       0.000124
    14713.280514       0.000202
    14715.049938       0.000323
    14716.819787       0.000511
    14718.590063       0.000797
    14720.360764       0.001226
    14722.131891       0.001858
    14723.903445       0.002778
    14725.675425       0.004096
    14727.447831       0.005955
    14729.220665       0.008538
    14730.993925       0.012070
    14732.767612       0.016826
    14734.541726       0.023131
    14736.316268       0.031359
    14738.091237       0.041924
    14739.866634       0.055274
    14741.642459       0.071871
    14743.418711       0.092165
    14745.195392       0.116569
    14746.972501       0.145421
    14748.750038       0.178946
    14750.528004       0.217223
    14752.306399       0.260149
    14754.085222       0.307413
    14755.864474       0.358484
    14757.644156       0.412615
    14759.424267       0.468859
    14761.204808       0.526112
    14762.985778       0.583166
    14764.767178       0.638782
    14766.549008       0.691768
    14768.331268       0.741056
    14770.113958       0.785777
    14771.897079       0.825319
    14773.680630       0.859363
    14775.464612       0.887891
    14777.249025       0.911173
    14779.033869       0.929717
    14780.819145       0.944206
    14782.604851       0.955417
    14784.390989       0.964138
    14786.177559       0.971090
    14787.964561       0.976864
    14789.751995       0.981880
    14791.539860       0.986375
    14793.328158       0.990418
    14795.116889       0.993943
    14796.906052       0.996806
    14798.695648       0.998841
    14800.485677       0.999921
    14802.276139       1.000000
    14804.067034       0.999143
    14805.858363       0.997528
    14807.650125       0.995429
    14809.442321       0.993176
    14811.234951       0.991109
    14813.028015       0.989523
    14814.821513       0.988625
    14816.615445       0.988499
    14818.409812       0.989092
    14820.204614       0.990228
    14821.999850       0.991635
    14823.795521       0.992993
    14825.591628       0.993983
    14827.388170       0.994327
    14829.185147       0.993890
    14830.982560       0.992646
    14832.780409       0.990699
    14834.578693       0.988275
    14836.377414       0.985679
    14838.176571       0.983246
    14839.976164       0.981290
    14841.776194       0.980047
    14843.576661       0.979642
    14845.377564       0.980061
    14847.178905       0.981162
    14848.980682       0.982690
    14850.782897       0.984324
    14852.585550       0.985729
    14854.388640       0.986608
    14856.192169       0.986755
    14857.996135       0.986085
    14859.800539       0.984648
    14861.605382       0.982624
    14863.410663       0.980287
    14865.216383       0.977964
    14867.022541       0.975980
    14868.829139       0.974602
    14870.636175       0.973993
    14872.443651       0.974193
    14874.251567       0.975101
    14876.059922       0.976498
    14877.868716       0.978076
    14879.677951       0.979489
    14881.487626       0.980403
    14883.297741       0.980549
    14885.108296       0.979754
    14886.919292       0.977963
    14888.730728       0.975229
    14890.542606       0.971689
    14892.354924       0.967515
    14894.167684       0.962858
    14895.980885       0.957792
    14897.794528       0.952255
    14899.608613       0.946020
    14901.423139       0.938676
    14903.238107       0.929651
    14905.053517       0.918241
    14906.869370       0.903682
    14908.685665       0.885219
    14910.502403       0.862191
    14912.319584       0.834107
    14914.137207       0.800712
    14915.955274       0.762026
    14917.773784       0.718365
    14919.592738       0.670326
    14921.412135       0.618755
    14923.231976       0.564687
    14925.052261       0.509277
    14926.872991       0.453723
    14928.694164       0.399187
    14930.515782       0.346735
    14932.337844       0.297276
    14934.160351       0.251526
    14935.983303       0.209992
    14937.806701       0.172969
    14939.630543       0.140553
    14941.454831       0.112662
    14943.279565       0.089075
    14945.104744       0.069463
    14946.930369       0.053426
    14948.756440       0.040526
    14950.582958       0.030318
    14952.409922       0.022367
    14954.237332       0.016274
    14956.065189       0.011677
    14957.893493       0.008262
    14959.722244       0.005765
    14961.551443       0.003967
    14963.381089       0.002692
    14965.211182       0.001801
    14967.041723       0.001188
    14968.872712       0.000773
    14970.704149       0.000496
    14972.536034       0.000314
    14974.368367       0.000196
    14976.201149       0.000121
    14978.034380       0.000073
    14979.868059       0.000044
    14981.702188       0.000026
    14983.536766       0.000015
    14985.370422       0.000009
    14987.205899       0.000005
    14989.041825       0.000003
    14990.878201       0.000001
    14992.715027       0.000001
    14994.552303       0.000000
    14996.390029       0.000000
    14998.228206       0.000000
    15000.066834       0.000000
    15001.905912       0.000000
    15003.745442       0.000000
    15005.585423       0.000000
    15007.425855       0.000000
    15009.266738       0.000000
    15011.108073       0.000000
    15012.949861       0.000000
    15014.792100       0.000000
    15016.634791       0.000000
    15018.477935       0.000000
    15020.321531       0.000000
    15022.165579       0.000000
    15024.010081       0.000000
