252, band 17 module 4 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11362.273009       0.000000
    11364.140809       0.000001
    11366.008434       0.000001
    11367.877462       0.000003
    11369.747104       0.000007
    11371.616573       0.000014
    11373.487446       0.000028
    11375.358144       0.000054
    11377.230249       0.000104
    11379.102969       0.000194
    11380.975516       0.000355
    11382.849470       0.000632
    11384.723250       0.001100
    11386.598438       0.001868
    11388.473452       0.003100
    11390.349877       0.005023
    11392.226919       0.007949
    11394.103788       0.012287
    11395.982068       0.018550
    11397.860174       0.027359
    11399.739693       0.039424
    11401.619832       0.055510
    11403.499797       0.076389
    11405.381176       0.102763
    11407.262382       0.135177
    11409.145003       0.173930
    11411.027451       0.218989
    11412.911316       0.269930
    11414.795802       0.325916
    11416.680115       0.385718
    11418.565846       0.447793
    11420.451405       0.510402
    11422.338382       0.571758
    11424.225983       0.630184
    11426.113411       0.684252
    11428.002260       0.732895
    11429.890937       0.775455
    11431.781035       0.811694
    11433.670961       0.841745
    11435.562309       0.866033
    11437.454284       0.885184
    11439.346086       0.899933
    11441.239313       0.911042
    11443.132368       0.919240
    11445.026848       0.925191
    11446.921956       0.929463
    11448.816892       0.932528
    11450.713255       0.934756
    11452.609446       0.936425
    11454.507066       0.937731
    11456.404514       0.938802
    11458.303392       0.939721
    11460.202900       0.940535
    11462.102235       0.941281
    11464.003003       0.941983
    11465.903598       0.942666
    11467.805627       0.943349
    11469.707483       0.944042
    11471.610774       0.944746
    11473.514697       0.945453
    11475.418448       0.946154
    11477.323634       0.946839
    11479.228650       0.947510
    11481.135102       0.948173
    11483.042188       0.948838
    11484.949102       0.949515
    11486.857455       0.950207
    11488.765637       0.950910
    11490.675258       0.951613
    11492.584709       0.952307
    11494.495600       0.952986
    11496.407127       0.953652
    11498.318483       0.954314
    11500.231282       0.954981
    11502.143910       0.955662
    11504.057982       0.956356
    11505.972691       0.957058
    11507.887229       0.957758
    11509.803214       0.958446
    11511.719027       0.959119
    11513.636287       0.959782
    11515.553377       0.960444
    11517.471915       0.961114
    11519.391092       0.961798
    11521.310099       0.962496
    11523.230556       0.963198
    11525.150842       0.963894
    11527.072579       0.964578
    11528.994958       0.965247
    11530.917166       0.965908
    11532.840827       0.966572
    11534.764318       0.967248
    11536.689263       0.967938
    11538.614038       0.968637
    11540.540268       0.969338
    11542.467142       0.970038
    11544.393845       0.970731
    11546.322006       0.971412
    11548.249997       0.972088
    11550.179446       0.972769
    11552.109540       0.973463
    11554.039464       0.974171
    11555.970848       0.974853
    11557.902063       0.975511
    11559.834739       0.976159
    11561.767245       0.976792
    11563.701214       0.977415
    11565.635830       0.978038
    11567.570277       0.978670
    11569.506188       0.979239
    11571.441930       0.979787
    11573.379137       0.980339
    11575.316175       0.980885
    11577.254680       0.981418
    11579.193834       0.981937
    11581.132819       0.982450
    11583.073273       0.982965
    11585.013557       0.983492
    11586.955312       0.984032
    11588.897717       0.984582
    11590.839954       0.985133
    11592.783662       0.985675
    11594.727202       0.986203
    11596.672214       0.986719
    11598.617057       0.987232
    11600.563375       0.987750
    11602.510346       0.988281
    11604.457148       0.988826
    11606.405427       0.989377
    11608.353537       0.989925
    11610.303124       0.990462
    11612.253365       0.990986
    11614.203439       0.991499
    11616.154992       0.992013
    11618.106376       0.992535
    11620.059241       0.993071
    11622.011937       0.993618
    11623.966115       0.994169
    11625.920950       0.994714
    11627.875617       0.995245
    11629.831768       0.995764
    11631.787750       0.996275
    11633.745217       0.996787
    11635.703343       0.997307
    11637.661302       0.997834
    11639.620746       0.998357
    11641.580023       0.998858
    11643.540788       0.999312
    11645.501385       0.999685
    11647.463471       0.999935
    11649.426217       1.000000
    11651.388797       0.999783
    11653.352867       0.999136
    11655.316771       0.997839
    11657.282166       0.995585
    11659.248223       0.991967
    11661.214114       0.986474
    11663.181499       0.978489
    11665.148716       0.967302
    11667.117429       0.952137
    11669.085974       0.932192
    11671.056016       0.906704
    11673.026723       0.875030
    11674.997264       0.836740
    11676.969302       0.791710
    11678.941174       0.740199
    11680.914545       0.682896
    11682.888583       0.620909
    11684.862455       0.555717
    11686.837827       0.489058
    11688.813034       0.422792
    11690.789743       0.358740
    11692.766286       0.298535
    11694.744332       0.243497
    11696.723047       0.194552
    11698.701597       0.152201
    11700.681652       0.116538
    11702.661541       0.087307
    11704.642937       0.063978
    11706.624167       0.045849
    11708.606905       0.032125
    11710.590315       0.022005
    11712.573559       0.014733
    11714.558313       0.009641
    11716.542902       0.006166
    11718.529001       0.003853
    11720.515774       0.002353
    11722.502382       0.001404
    11724.490503       0.000819
    11726.478458       0.000466
    11728.467928       0.000259
    11730.457233       0.000141
    11732.448053       0.000075
    11734.439549       0.000039
    11736.430880       0.000020
    11738.423728       0.000010
    11740.416412       0.000005
    11742.410614       0.000002
    11744.405494       0.000001
    11746.400209       0.000000
