285, band 19 module 5 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    10997.213109       0.000000
    10998.353671       0.000000
    10999.493731       0.000000
    11000.634766       0.000000
    11001.775299       0.000000
    11002.916807       0.000000
    11004.057813       0.000000
    11005.199056       0.000000
    11006.341276       0.000000
    11007.482992       0.000000
    11008.625686       0.000000
    11009.767876       0.000000
    11010.911044       0.000001
    11012.053709       0.000001
    11013.196611       0.000002
    11014.340491       0.000004
    11015.483868       0.000007
    11016.628223       0.000013
    11017.772075       0.000024
    11018.916906       0.000042
    11020.061233       0.000073
    11021.206540       0.000126
    11022.351343       0.000212
    11023.496383       0.000353
    11024.642404       0.000577
    11025.787921       0.000927
    11026.934418       0.001465
    11028.080411       0.002278
    11029.227385       0.003484
    11030.373855       0.005240
    11031.520564       0.007753
    11032.668253       0.011283
    11033.815439       0.016151
    11034.963606       0.022742
    11036.111269       0.031501
    11037.259914       0.042923
    11038.408055       0.057537
    11039.557178       0.075878
    11040.705797       0.098452
    11041.854654       0.125693
    11043.004495       0.157912
    11044.153831       0.195250
    11045.304151       0.237632
    11046.453966       0.284733
    11047.604766       0.335958
    11048.755059       0.390453
    11049.905593       0.447130
    11051.057112       0.504728
    11052.208125       0.561886
    11053.360123       0.617248
    11054.511616       0.669551
    11055.664095       0.717732
    11056.816067       0.761000
    11057.969027       0.798888
    11059.121480       0.831264
    11060.274174       0.858316
    11061.427854       0.880494
    11062.581029       0.898428
    11063.735191       0.912840
    11064.888847       0.924450
    11066.043490       0.933895
    11067.197627       0.941681
    11068.352005       0.948161
    11069.507372       0.953543
    11070.662232       0.957925
    11071.818080       0.961343
    11072.973422       0.963830
    11074.129754       0.965455
    11075.285579       0.966355
    11076.442393       0.966732
    11077.598701       0.966838
    11078.755249       0.966936
    11079.912789       0.967254
    11081.069821       0.967947
    11082.227844       0.969071
    11083.385360       0.970566
    11084.543867       0.972281
    11085.701867       0.974007
    11086.860108       0.975526
    11088.019342       0.976657
    11089.178068       0.977305
    11090.337787       0.977476
    11091.496997       0.977284
    11092.657201       0.976925
    11093.816897       0.976606
    11094.977586       0.976506
    11096.137767       0.976868
    11097.298190       0.977764
    11098.459608       0.979154
    11099.620517       0.980895
    11100.782421       0.982772
    11101.943816       0.984542
    11103.106207       0.985991
    11104.268088       0.986978
    11105.430212       0.987466
    11106.593333       0.987213
    11107.755945       0.986545
    11108.919552       0.985848
    11110.082651       0.985356
    11111.246746       0.985259
    11112.410332       0.985661
    11113.574916       0.986556
    11114.738989       0.987831
    11115.903307       0.989288
    11117.068622       0.990692
    11118.233428       0.991815
    11119.399232       0.992473
    11120.564526       0.992621
    11121.730819       0.992305
    11122.896602       0.991671
    11124.062629       0.990936
    11125.229656       0.990339
    11126.396173       0.990089
    11127.563690       0.990319
    11128.730696       0.991057
    11129.898703       0.992217
    11131.066198       0.993622
    11132.234696       0.995040
    11133.402681       0.996239
    11134.570913       0.997032
    11135.740146       0.997322
    11136.908868       0.997121
    11138.078592       0.996548
    11139.247804       0.995804
    11140.418020       0.995125
    11141.587724       0.994732
    11142.757673       0.994778
    11143.928627       0.995310
    11145.099068       0.996267
    11146.270513       0.997476
    11147.441447       0.998688
    11148.613384       0.999619
    11149.784810       1.000000
    11150.957241       0.999618
    11152.129159       0.998331
    11153.301323       0.996069
    11154.474494       0.992804
    11155.647151       0.988502
    11156.820815       0.983060
    11157.993967       0.976269
    11159.168124       0.967757
    11160.341769       0.956987
    11161.515661       0.943275
    11162.690560       0.925848
    11163.864946       0.903925
    11165.040340       0.876811
    11166.215220       0.844002
    11167.391109       0.805268
    11168.566484       0.760713
    11169.742868       0.710804
    11170.918739       0.656357
    11172.094856       0.598482
    11173.271984       0.538503
    11174.448598       0.477861
    11175.626221       0.418005
    11176.803331       0.360291
    11177.981451       0.305894
    11179.159056       0.255750
    11180.336910       0.210518
    11181.515775       0.170573
    11182.694126       0.136024
    11183.873488       0.106746
    11185.052335       0.082429
    11186.232195       0.062627
    11187.411540       0.046814
    11188.591898       0.034426
    11189.771740       0.024905
    11190.951831       0.017724
    11192.132936       0.012408
    11193.313525       0.008544
    11194.495129       0.005788
    11195.676217       0.003856
    11196.858319       0.002527
    11198.039906       0.001629
    11199.221742       0.001033
    11200.404593       0.000644
    11201.586928       0.000395
    11202.770279       0.000239
    11203.953113       0.000142
    11205.136964       0.000083
    11206.320299       0.000047
    11207.504650       0.000027
    11208.688485       0.000015
    11209.872570       0.000008
    11211.057672       0.000004
    11212.242258       0.000002
    11213.427861       0.000001
    11214.612947       0.000001
    11215.799052       0.000000
    11216.984640       0.000000
    11218.170478       0.000000
    11219.357336       0.000000
    11220.543676       0.000000
    11221.731036       0.000000
    11222.917878       0.000000
    11224.105740       0.000000
    11225.293085       0.000000
    11226.481450       0.000000
    11227.669297       0.000000
    11228.857396       0.000000
