227, band 16 module 1 CCD column 374 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12641.683652       0.000000
    12643.594781       0.000000
    12645.506488       0.000000
    12647.418773       0.000000
    12649.331637       0.000000
    12651.246056       0.000000
    12653.160077       0.000000
    12655.074678       0.000000
    12656.989858       0.000000
    12658.905618       0.000000
    12660.822937       0.000000
    12662.739857       0.000000
    12664.657358       0.000000
    12666.575440       0.000001
    12668.494103       0.000002
    12670.414327       0.000005
    12672.334154       0.000011
    12674.254562       0.000026
    12676.175552       0.000059
    12678.097125       0.000128
    12680.020261       0.000270
    12681.943000       0.000550
    12683.866322       0.001082
    12685.790227       0.002060
    12687.714716       0.003794
    12689.640772       0.006758
    12691.566429       0.011644
    12693.492671       0.019406
    12695.419498       0.031286
    12697.346910       0.048792
    12699.275892       0.073617
    12701.204475       0.107465
    12703.133644       0.151802
    12705.063399       0.207534
    12706.993740       0.274674
    12708.925654       0.352064
    12710.857170       0.437248
    12712.789272       0.526556
    12714.721962       0.615463
    12716.655240       0.699165
    12718.590093       0.773320
    12720.524548       0.834754
    12722.459591       0.881999
    12724.395222       0.915488
    12726.331443       0.937346
    12728.269242       0.950807
    12730.206642       0.959407
    12732.144632       0.966158
    12734.083212       0.972940
    12736.022383       0.980266
    12737.963134       0.987469
    12739.903486       0.993235
    12741.844430       0.996293
    12743.785965       0.996025
    12745.728092       0.992797
    12747.671803       0.987901
    12749.615115       0.983151
    12751.559019       0.980281
    12753.503516       0.980345
    12755.449599       0.983364
    12757.395283       0.988321
    12759.341561       0.993518
    12761.288432       0.997173
    12763.235898       0.998044
    12765.184953       0.995862
    12767.133608       0.991425
    12769.082858       0.986322
    12771.032704       0.982373
    12772.983145       0.980993
    12774.935178       0.982700
    12776.886811       0.986930
    12778.839041       0.992238
    12780.791868       0.996802
    12782.745291       0.999059
    12784.700309       0.998256
    12786.654928       0.994708
    12788.610144       0.989691
    12790.565958       0.984994
    12792.522371       0.982294
    12794.480381       0.982570
    12796.437992       0.985757
    12798.396201       0.990773
    12800.355010       0.995896
    12802.314418       0.999366
    12804.275428       1.000000
    12806.236037       0.997603
    12808.197246       0.993039
    12810.159057       0.987920
    12812.121468       0.984046
    12814.085483       0.982766
    12816.049098       0.984510
    12818.013314       0.988631
    12819.978133       0.993628
    12821.943554       0.997678
    12823.910582       0.999268
    12825.877209       0.997734
    12827.844440       0.993500
    12829.812274       0.987922
    12831.780712       0.982836
    12833.750759       0.979955
    12835.720406       0.980221
    12837.690657       0.983502
    12839.661514       0.988636
    12841.632975       0.993833
    12843.606049       0.997289
    12845.578723       0.997813
    12847.552002       0.995140
    12849.525887       0.990276
    12851.500380       0.984893
    12853.476487       0.980843
    12855.452194       0.979514
    12857.428508       0.981352
    12859.405430       0.985701
    12861.382960       0.991037
    12863.362108       0.995493
    12865.340855       0.997508
    12867.320211       0.996370
    12869.300176       0.992461
    12871.280751       0.987123
    12873.262946       0.982191
    12875.244741       0.979362
    12877.227146       0.979600
    12879.210161       0.982804
    12881.193787       0.987844
    12883.179038       0.992956
    12885.163887       0.996351
    12887.149348       0.996836
    12889.135420       0.994228
    12891.122105       0.989416
    12893.110417       0.984055
    12895.098328       0.979989
    12897.086852       0.978608
    12899.075989       0.980374
    12901.065739       0.984657
    12903.057120       0.989951
    12905.048100       0.994403
    12907.039694       0.996451
    12909.031902       0.995370
    12911.024726       0.991518
    12913.019183       0.986215
    12915.013238       0.981283
    12917.007909       0.978413
    12919.003196       0.978578
    12920.999100       0.981694
    12922.996640       0.986641
    12924.993778       0.991652
    12926.991533       0.994903
    12928.989906       0.995120
    12930.988897       0.991976
    12932.989527       0.986132
    12934.989755       0.978891
    12936.990602       0.971582
    12938.992068       0.964877
    12940.994153       0.958256
    12942.997881       0.949834
    12945.001206       0.936593
    12947.005152       0.914995
    12949.009718       0.881809
    12951.014905       0.834905
    12953.021737       0.773835
    12955.028166       0.700045
    12957.035218       0.616674
    12959.042891       0.528035
    12961.052212       0.438904
    12963.061131       0.353794
    12965.070672       0.276373
    12967.080837       0.209114
    12969.091625       0.153199
    12971.104063       0.108642
    12973.116099       0.074564
    12975.128759       0.049521
    12977.142044       0.031823
    12979.155954       0.019786
    12981.171518       0.011902
    12983.186678       0.006926
    12985.202465       0.003900
    12987.218877       0.002124
    12989.235916       0.001119
    12991.254612       0.000570
    12993.272904       0.000281
    12995.291824       0.000134
    12997.311372       0.000062
    12999.331547       0.000028
    13001.353382       0.000012
    13003.374814       0.000005
    13005.396875       0.000002
    13007.419564       0.000001
    13009.442883       0.000000
    13011.467865       0.000000
    13013.492444       0.000000
    13015.517652       0.000000
    13017.543492       0.000000
    13019.569962       0.000000
    13021.598098       0.000000
    13023.625830       0.000000
    13025.654195       0.000000
    13027.683191       0.000000
    13029.712819       0.000000
    13031.744117       0.000000
    13033.775010       0.000000
