208, band 14 module 5 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12972.912710       0.000000
    12973.967731       0.000000
    12975.021895       0.000000
    12976.077258       0.000000
    12977.132793       0.000000
    12978.188500       0.000000
    12979.243351       0.000000
    12980.299401       0.000000
    12981.355623       0.000000
    12982.412017       0.000000
    12983.467554       0.000000
    12984.524292       0.000000
    12985.581202       0.000000
    12986.638284       0.000000
    12987.694508       0.000000
    12988.751934       0.000000
    12989.809532       0.000000
    12990.867303       0.000000
    12991.925246       0.000001
    12992.982330       0.000001
    12994.040618       0.000001
    12995.099077       0.000002
    12996.157709       0.000003
    12997.215483       0.000005
    12998.274460       0.000007
    12999.333610       0.000011
    13000.392932       0.000016
    13001.451395       0.000023
    13002.511062       0.000034
    13003.570902       0.000050
    13004.630915       0.000073
    13005.691101       0.000105
    13006.750427       0.000149
    13007.810959       0.000212
    13008.871663       0.000298
    13009.932540       0.000417
    13010.992557       0.000578
    13012.053781       0.000795
    13013.115177       0.001087
    13014.176747       0.001474
    13015.237456       0.001985
    13016.299372       0.002652
    13017.361461       0.003518
    13018.423724       0.004633
    13019.486159       0.006057
    13020.547734       0.007859
    13021.610517       0.010124
    13022.673473       0.012946
    13023.736603       0.016433
    13024.798870       0.020706
    13025.862347       0.025901
    13026.925998       0.032163
    13027.989822       0.039649
    13029.052784       0.048521
    13030.116955       0.058947
    13031.181301       0.071095
    13032.245820       0.085128
    13033.310513       0.101196
    13034.374344       0.119434
    13035.439385       0.139951
    13036.504600       0.162827
    13037.569989       0.188099
    13038.634515       0.215766
    13039.700252       0.245771
    13040.766164       0.278008
    13041.832250       0.312312
    13042.897472       0.348464
    13043.963906       0.386189
    13045.030515       0.425164
    13046.097299       0.465021
    13047.164257       0.505361
    13048.230350       0.545761
    13049.297656       0.585791
    13050.365138       0.625024
    13051.432794       0.663051
    13052.499585       0.699498
    13053.567590       0.734034
    13054.635770       0.766384
    13055.704125       0.796338
    13056.771614       0.823753
    13057.840319       0.848560
    13058.909198       0.870757
    13059.978253       0.890406
    13061.046441       0.907627
    13062.115846       0.922585
    13063.185426       0.935480
    13064.255180       0.946529
    13065.325110       0.955961
    13066.394174       0.963999
    13067.464454       0.970851
    13068.534910       0.976702
    13069.605541       0.981705
    13070.675305       0.985982
    13071.746287       0.989624
    13072.817444       0.992689
    13073.888777       0.995213
    13074.959242       0.997207
    13076.030927       0.998675
    13077.102786       0.999608
    13078.174822       1.000000
    13079.247033       0.999846
    13080.318376       0.999146
    13081.390939       0.998233
    13082.463678       0.997024
    13083.536592       0.995286
    13084.608638       0.993016
    13085.681905       0.990200
    13086.755347       0.986804
    13087.828966       0.982768
    13088.901715       0.978002
    13089.975686       0.972382
    13091.049834       0.965756
    13092.124157       0.957937
    13093.198657       0.948716
    13094.272287       0.937871
    13095.347139       0.925173
    13096.422168       0.910399
    13097.497374       0.893349
    13098.571709       0.873890
    13099.647267       0.851885
    13100.723003       0.827247
    13101.798914       0.799975
    13102.873955       0.770137
    13103.950220       0.737874
    13105.026662       0.703393
    13106.103281       0.666970
    13107.180077       0.628933
    13108.256001       0.589660
    13109.333151       0.549558
    13110.410477       0.509058
    13111.487981       0.468591
    13112.564612       0.428584
    13113.642470       0.389440
    13114.720505       0.351528
    13115.798718       0.315139
    13116.876057       0.280581
    13117.954624       0.248097
    13119.033368       0.217853
    13120.112290       0.189960
    13121.190338       0.164473
    13122.269614       0.141398
    13123.349068       0.120696
    13124.428700       0.102288
    13125.508509       0.086067
    13126.587445       0.071896
    13127.667609       0.059626
    13128.747951       0.049091
    13129.828472       0.040125
    13130.908117       0.032558
    13131.988993       0.026226
    13133.070047       0.020967
    13134.151278       0.016639
    13135.231635       0.013108
    13136.313223       0.010251
    13137.394989       0.007958
    13138.476933       0.006133
    13139.559055       0.004691
    13140.640301       0.003562
    13141.722780       0.002685
    13142.805437       0.002009
    13143.888273       0.001493
    13144.970232       0.001101
    13146.053424       0.000806
    13147.136795       0.000585
    13148.220344       0.000422
    13149.303016       0.000302
    13150.386923       0.000215
    13151.471008       0.000151
    13152.555272       0.000106
    13153.639714       0.000074
    13154.723279       0.000051
    13155.808080       0.000035
    13156.893059       0.000024
    13157.978217       0.000016
    13159.062497       0.000011
    13160.148013       0.000007
    13161.233708       0.000005
    13162.319583       0.000003
    13163.404578       0.000002
    13164.490811       0.000001
    13165.577223       0.000001
    13166.663814       0.000001
    13167.750584       0.000000
    13168.836476       0.000000
    13169.923605       0.000000
    13171.010914       0.000000
    13172.098402       0.000000
    13173.185011       0.000000
    13174.272858       0.000000
    13175.360885       0.000000
    13176.449092       0.000000
    13177.536418       0.000000
    13178.624985       0.000000
    13179.713731       0.000000
    13180.802657       0.000000
    13181.890702       0.000000
    13182.979988       0.000000
    13184.069453       0.000000
    13185.159099       0.000000
    13186.248925       0.000000
