68, band 5 module 3 CCD column 374 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19232.037871       0.000000
    19235.519589       0.000000
    19239.002569       0.000001
    19242.484550       0.000001
    19245.970052       0.000002
    19249.454556       0.000003
    19252.942584       0.000006
    19256.431876       0.000009
    19259.920170       0.000014
    19263.411992       0.000023
    19266.902815       0.000036
    19270.397170       0.000056
    19273.892792       0.000086
    19277.387415       0.000130
    19280.885575       0.000197
    19284.382734       0.000293
    19287.883433       0.000433
    19291.385403       0.000633
    19294.886372       0.000916
    19298.390886       0.001312
    19301.896673       0.001860
    19305.401459       0.002609
    19308.909794       0.003623
    19312.417128       0.004979
    19315.928013       0.006774
    19319.440175       0.009121
    19322.951336       0.012156
    19326.466052       0.016038
    19329.979768       0.020946
    19333.497042       0.027080
    19337.015597       0.034659
    19340.533149       0.043915
    19344.054265       0.055089
    19347.574379       0.068421
    19351.098060       0.084144
    19354.623025       0.102466
    19358.146987       0.123565
    19361.674520       0.147575
    19365.201050       0.174570
    19368.731155       0.204555
    19372.262548       0.237460
    19375.792936       0.273129
    19379.326904       0.311322
    19382.859869       0.351713
    19386.396415       0.393903
    19389.934252       0.437423
    19393.471086       0.481755
    19397.011506       0.526350
    19400.550922       0.570647
    19404.093927       0.614096
    19407.638228       0.656176
    19411.181523       0.696421
    19414.728413       0.734428
    19418.276600       0.769875
    19421.823781       0.802524
    19425.374562       0.832225
    19428.924337       0.858915
    19432.477714       0.882606
    19436.032392       0.903383
    19439.586064       0.921383
    19443.143343       0.936790
    19446.699616       0.949816
    19450.259499       0.960692
    19453.820686       0.969658
    19457.380866       0.976950
    19460.944661       0.982797
    19464.507450       0.987415
    19468.073856       0.991002
    19471.641570       0.993738
    19475.208276       0.995782
    19478.778605       0.997275
    19482.347927       0.998334
    19485.920875       0.999060
    19489.495134       0.999532
    19493.068384       0.999816
    19496.645266       0.999959
    19500.221139       1.000000
    19503.800646       0.999964
    19507.381467       0.999871
    19510.961280       0.999735
    19514.544732       0.999568
    19518.127175       0.999380
    19521.713259       0.999180
    19525.300662       0.998977
    19528.887055       0.998779
    19532.477095       0.998594
    19536.067290       0.998425
    19539.658805       0.998277
    19543.251641       0.998148
    19546.846964       0.998036
    19550.442445       0.997925
    19554.039248       0.997817
    19557.637374       0.997710
    19561.236826       0.997599
    19564.838770       0.997478
    19568.440873       0.997348
    19572.044302       0.997207
    19575.649059       0.997059
    19579.256313       0.996903
    19582.863727       0.996743
    19586.472471       0.996520
    19590.082545       0.996100
    19593.693950       0.995674
    19597.307858       0.995238
    19600.921928       0.994789
    19604.537330       0.994324
    19608.154067       0.993841
    19611.772139       0.993341
    19615.392720       0.992825
    19619.013463       0.992296
    19622.635544       0.991759
    19626.258962       0.991234
    19629.884894       0.990720
    19633.510990       0.990209
    19637.138426       0.989703
    19640.767203       0.989198
    19644.397321       0.988692
    19648.029959       0.988178
    19651.662763       0.987651
    19655.296910       0.987101
    19658.932401       0.986523
    19662.569238       0.985907
    19666.208601       0.985245
    19669.848130       0.984522
    19673.489007       0.983723
    19677.131232       0.982821
    19680.774806       0.981783
    19684.420911       0.980562
    19688.067186       0.979095
    19691.714811       0.977306
    19695.363788       0.975099
    19699.015302       0.972359
    19702.666985       0.968951
    19706.320023       0.964720
    19709.974415       0.959494
    19713.630163       0.953078
    19717.288454       0.945266
    19720.946916       0.935834
    19724.606736       0.924552
    19728.267914       0.911191
    19731.930452       0.895526
    19735.595539       0.877353
    19739.260798       0.856497
    19742.927419       0.832826
    19746.595403       0.806264
    19750.264749       0.776804
    19753.936651       0.744514
    19757.608726       0.709549
    19761.282168       0.672145
    19764.956975       0.632625
    19768.634342       0.591387
    19772.311885       0.548892
    19775.990796       0.505650
    19779.671076       0.462198
    19783.352727       0.419084
    19787.036942       0.376839
    19790.721336       0.335963
    19794.407101       0.296904
    19798.094240       0.260045
    19801.782753       0.225689
    19805.473837       0.194062
    19809.165100       0.165301
    19812.857739       0.139464
    19816.551756       0.116535
    19820.248348       0.096431
    19823.945121       0.079014
    19827.643273       0.064104
    19831.342806       0.051492
    19835.043719       0.040948
    19838.747214       0.032236
    19842.450892       0.025122
    19846.155952       0.019380
    19849.862396       0.014799
    19853.570225       0.011186
    19857.280643       0.008368
    19860.991245       0.006196
    19864.703233       0.004541
    19868.416609       0.003294
    19872.131373       0.002365
    19875.848733       0.001680
    19879.566277       0.001182
    19883.285213       0.000822
    19887.005540       0.000566
    19890.728467       0.000386
    19894.451580       0.000260
    19898.176088       0.000174
    19901.901990       0.000115
    19905.629287       0.000075
    19909.359191       0.000049
    19913.089283       0.000031
    19916.820773       0.000020
    19920.553661       0.000012
    19924.287949       0.000008
    19928.024849       0.000005
    19931.761939       0.000003
    19935.500431       0.000002
    19939.240325       0.000001
    19942.982837       0.000001
    19946.725539       0.000000
    19950.469647       0.000000
