307, band 21 module 3 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
     9584.536324       0.000000
     9586.785216       0.000001
     9589.035163       0.000003
     9591.285044       0.000009
     9593.537104       0.000027
     9595.790222       0.000077
     9598.044398       0.000205
     9600.298509       0.000507
     9602.554805       0.001180
     9604.812161       0.002574
     9607.070579       0.005266
     9609.330059       0.010107
     9611.589474       0.018212
     9613.851081       0.030835
     9616.113752       0.049104
     9618.377488       0.073655
     9620.642291       0.104261
     9622.907029       0.140462
     9625.173966       0.179924
     9627.441970       0.219627
     9629.711044       0.256728
     9631.981188       0.289022
     9634.251269       0.315302
     9636.523554       0.335428
     9638.796911       0.350094
     9641.071341       0.360451
     9643.346844       0.367715
     9645.622286       0.372952
     9647.899939       0.376982
     9650.178667       0.380372
     9652.458472       0.383442
     9654.739355       0.386345
     9657.020177       0.389170
     9659.303217       0.391982
     9661.587336       0.394812
     9663.872535       0.397643
     9666.157675       0.400465
     9668.445037       0.403290
     9670.733482       0.406136
     9673.023011       0.408992
     9675.313624       0.411855
     9677.604179       0.414719
     9679.896962       0.417598
     9682.190832       0.420476
     9684.485790       0.423364
     9686.781835       0.426266
     9689.077824       0.429189
     9691.376048       0.432102
     9693.675362       0.435012
     9695.975768       0.437935
     9698.277265       0.440897
     9700.578707       0.443856
     9702.882391       0.446802
     9705.187169       0.449745
     9707.493042       0.452730
     9709.800012       0.455726
     9712.106926       0.458720
     9714.416089       0.461700
     9716.726350       0.464707
     9719.037711       0.467725
     9721.350171       0.470754
     9723.662578       0.473783
     9725.977240       0.476826
     9728.293004       0.479868
     9730.609871       0.482919
     9732.926686       0.485982
     9735.245761       0.489072
     9737.565941       0.492156
     9739.887228       0.495232
     9742.209622       0.498315
     9744.531964       0.501435
     9746.856573       0.504568
     9749.182292       0.507689
     9751.509121       0.510798
     9753.837061       0.513934
     9756.164951       0.517099
     9758.495114       0.520268
     9760.826391       0.523425
     9763.158782       0.526586
     9765.492288       0.529769
     9767.826328       0.532968
     9770.161483       0.536174
     9772.498338       0.539382
     9774.836311       0.542596
     9777.174820       0.545813
     9779.515032       0.549049
     9781.855780       0.552306
     9784.198233       0.555577
     9786.541224       0.558834
     9788.885922       0.562093
     9791.231744       0.565338
     9793.578105       0.568500
     9795.926177       0.571648
     9798.274788       0.574773
     9800.625113       0.578082
     9802.976565       0.582400
     9805.328559       0.586731
     9807.682269       0.591055
     9810.036522       0.595440
     9812.392494       0.600786
     9814.749597       0.606149
     9817.107244       0.611530
     9819.466613       0.616905
     9821.826528       0.622279
     9824.188166       0.627646
     9826.550351       0.633030
     9828.914261       0.638431
     9831.279310       0.643847
     9833.644906       0.649242
     9836.012232       0.654627
     9838.380107       0.660028
     9840.749713       0.665465
     9843.120461       0.670904
     9845.491760       0.676321
     9847.864794       0.681724
     9850.238380       0.687156
     9852.613703       0.692615
     9854.989579       0.698076
     9857.367194       0.703515
     9859.745956       0.708950
     9862.125274       0.714403
     9864.506333       0.719882
     9866.887949       0.725365
     9869.271309       0.730836
     9871.655821       0.736297
     9874.040891       0.741767
     9876.427709       0.747263
     9878.815085       0.752778
     9881.204211       0.758281
     9883.594494       0.763760
     9885.985337       0.769247
     9888.377933       0.774769
     9890.771091       0.780315
     9893.166005       0.785841
     9895.561481       0.791340
     9897.958715       0.796850
     9900.357111       0.802401
     9902.756072       0.807969
     9905.156794       0.813517
     9907.558081       0.819042
     9909.961132       0.824581
     9912.365349       0.830150
     9914.770133       0.835738
     9917.176684       0.841313
     9919.583804       0.846873
     9921.992693       0.852429
     9924.402151       0.858015
     9926.813381       0.863625
     9929.225783       0.869241
     9931.638756       0.874822
     9934.053504       0.880395
     9936.468824       0.885997
     9938.885921       0.891646
     9941.304195       0.897284
     9943.723043       0.902888
     9946.143672       0.908478
     9948.564875       0.914113
     9950.987862       0.919782
     9953.412030       0.925445
     9955.836773       0.931071
     9958.263304       0.936695
     9960.690413       0.942348
     9963.119310       0.948036
     9965.548786       0.953723
     9967.980054       0.959386
     9970.412509       0.965031
     9972.845544       0.970694
     9975.280374       0.976381
     9977.715785       0.982037
     9980.152994       0.987532
     9982.591394       0.992675
     9985.030377       0.997093
     9987.471161       1.000000
     9989.912530       0.999903
     9992.355702       0.994418
     9994.800069       0.980236
     9997.245022       0.953311
     9999.691782       0.909454
    10002.139129       0.845450
    10004.588286       0.760518
    10007.038031       0.657455
    10009.489588       0.542804
    10011.942345       0.425705
    10014.395694       0.315767
    10016.850857       0.220766
    10019.306612       0.145103
    10021.764184       0.089484
    10024.222962       0.051704
    10026.682333       0.027962
    10029.143526       0.014143
    10031.605312       0.006687
    10034.068922       0.002954
    10036.533128       0.001219
    10038.999159       0.000470
    10041.466402       0.000169
    10043.934243       0.000057
    10046.403913       0.000018
    10048.874181       0.000005
    10051.346282       0.000001
    10053.819599       0.000000
