61, band 5 module 1 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19252.659785       0.000000
    19256.153501       0.000000
    19259.646222       0.000000
    19263.140209       0.000000
    19266.635465       0.000000
    19270.134256       0.000000
    19273.632050       0.000000
    19277.131115       0.000000
    19280.631450       0.000000
    19284.133057       0.000000
    19287.638206       0.000000
    19291.142359       0.000000
    19294.647784       0.000000
    19298.154484       0.000001
    19301.664733       0.000001
    19305.173985       0.000003
    19308.684512       0.000005
    19312.196317       0.000009
    19315.711676       0.000018
    19319.226038       0.000032
    19322.741678       0.000057
    19326.258598       0.000099
    19329.779080       0.000171
    19333.298562       0.000290
    19336.819327       0.000482
    19340.341374       0.000788
    19343.866988       0.001267
    19347.391603       0.002003
    19350.917503       0.003111
    19354.444688       0.004751
    19357.975447       0.007132
    19361.505206       0.010523
    19365.036252       0.015262
    19368.568587       0.021759
    19372.104501       0.030497
    19375.639414       0.042020
    19379.175619       0.056918
    19382.713114       0.075800
    19386.254194       0.099250
    19389.794275       0.127781
    19393.335648       0.161779
    19396.878315       0.201440
    19400.424574       0.246715
    19403.969831       0.297270
    19407.516385       0.352457
    19411.064236       0.411319
    19414.615684       0.472620
    19418.166131       0.534912
    19421.717876       0.596627
    19425.270921       0.656190
    19428.825266       0.712142
    19432.383217       0.763260
    19435.940166       0.808647
    19439.498417       0.847799
    19443.057971       0.880621
    19446.621138       0.907400
    19450.183301       0.928734
    19453.746770       0.945432
    19457.311544       0.958397
    19460.879937       0.968505
    19464.447327       0.976512
    19468.016025       0.982990
    19471.586031       0.988303
    19475.159662       0.992622
    19478.732289       0.995981
    19482.306228       0.998341
    19485.881477       0.999670
    19489.460358       1.000000
    19493.038235       0.999463
    19496.617425       0.998297
    19500.197930       0.996818
    19503.782072       0.995370
    19507.365209       0.994261
    19510.949663       0.993705
    19514.535435       0.993783
    19518.124849       0.994429
    19521.713259       0.995448
    19525.302988       0.996558
    19528.894038       0.997458
    19532.487573       0.997892
    19536.082431       0.997705
    19539.677447       0.996880
    19543.274953       0.995541
    19546.872617       0.993925
    19550.472772       0.992321
    19554.073087       0.991031
    19557.674728       0.990280
    19561.278864       0.990178
    19564.883160       0.990689
    19568.489954       0.991647
    19572.096908       0.992788
    19575.706362       0.993807
    19579.315977       0.994432
    19582.928095       0.994475
    19586.540374       0.993840
    19590.155158       0.992536
    19593.770104       0.990882
    19597.387557       0.989160
    19601.005174       0.987665
    19604.625299       0.986642
    19608.245588       0.986230
    19611.868388       0.986432
    19615.491354       0.987113
    19619.116832       0.988033
    19622.742476       0.988898
    19626.370636       0.989442
    19629.998961       0.989448
    19633.629805       0.988819
    19637.260816       0.987606
    19640.894346       0.985987
    19644.528044       0.984231
    19648.164266       0.982635
    19651.800654       0.981461
    19655.439569       0.980877
    19659.078651       0.980923
    19662.720261       0.981497
    19666.362041       0.982383
    19670.006350       0.983295
    19673.650829       0.983942
    19677.297840       0.984092
    19680.945022       0.983622
    19684.594738       0.982546
    19688.244625       0.981010
    19691.897050       0.979263
    19695.549646       0.977597
    19699.203597       0.976286
    19702.860090       0.975519
    19706.516754       0.975365
    19710.175962       0.975748
    19713.835343       0.976460
    19717.497269       0.977205
    19721.159369       0.977652
    19724.824017       0.977494
    19728.488840       0.976498
    19732.156213       0.974533
    19735.823760       0.971565
    19739.493861       0.967621
    19743.164137       0.962734
    19746.836969       0.956868
    19750.509976       0.949855
    19754.185542       0.941344
    19757.861284       0.930786
    19761.539586       0.917458
    19765.218066       0.900522
    19768.899108       0.879122
    19772.580328       0.852493
    19776.264114       0.820072
    19779.948078       0.781601
    19783.634609       0.737185
    19787.321320       0.687325
    19791.010600       0.632894
    19794.700061       0.575076
    19798.392094       0.515277
    19802.084307       0.455011
    19805.779095       0.395781
    19809.474065       0.338972
    19813.171611       0.285762
    19816.869340       0.237061
    19820.569648       0.193479
    19824.270139       0.155328
    19827.973211       0.122644
    19831.676467       0.095230
    19835.382308       0.072710
    19839.088332       0.054584
    19842.795741       0.040288
    19846.505739       0.029235
    19850.215921       0.020855
    19853.928694       0.014626
    19857.641653       0.010083
    19861.357205       0.006833
    19865.072942       0.004552
    19868.791276       0.002981
    19872.509796       0.001919
    19876.230914       0.001214
    19879.952220       0.000755
    19883.676126       0.000462
    19887.400220       0.000278
    19891.126917       0.000164
    19894.853803       0.000095
    19898.583295       0.000054
    19902.312976       0.000030
    19906.045265       0.000017
    19909.777744       0.000009
    19913.512833       0.000005
    19917.248113       0.000003
    19920.986006       0.000001
    19924.724091       0.000001
    19928.464791       0.000000
    19932.205683       0.000000
    19935.949193       0.000000
    19939.692895       0.000000
    19943.439218       0.000000
    19947.185735       0.000000
    19950.934874       0.000000
    19954.684208       0.000000
    19958.436167       0.000000
    19962.188321       0.000000
    19965.943102       0.000000
    19969.698080       0.000000
    19973.455687       0.000000
