239, band 16 module 5 CCD column 374 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12637.256814       0.000000
    12639.168555       0.000000
    12641.080874       0.000000
    12642.993772       0.000000
    12644.907249       0.000000
    12646.820329       0.000000
    12648.734964       0.000000
    12650.650180       0.000000
    12652.565975       0.000000
    12654.482351       0.000001
    12656.398329       0.000001
    12658.315866       0.000003
    12660.233984       0.000006
    12662.152683       0.000013
    12664.071965       0.000028
    12665.991827       0.000057
    12667.911293       0.000114
    12669.832320       0.000220
    12671.753930       0.000415
    12673.676123       0.000762
    12675.598900       0.001364
    12677.521278       0.002378
    12679.445222       0.004039
    12681.369749       0.006685
    12683.294861       0.010779
    12685.220557       0.016936
    12687.146838       0.025928
    12689.072721       0.038681
    12691.000172       0.056238
    12692.928209       0.079689
    12694.856832       0.110071
    12696.786041       0.148225
    12698.714852       0.194643
    12700.645234       0.249316
    12702.576203       0.311612
    12704.507758       0.380221
    12706.439902       0.453187
    12708.372633       0.528043
    12710.304967       0.602042
    12712.238874       0.672451
    12714.173370       0.736868
    12716.108455       0.793498
    12718.044129       0.841338
    12719.979405       0.880232
    12721.916257       0.910773
    12723.853700       0.934103
    12725.791733       0.951633
    12727.730356       0.964764
    12729.669570       0.974665
    12731.608386       0.982162
    12733.548782       0.987737
    12735.489769       0.991631
    12737.431349       0.993990
    12739.373520       0.995001
    12741.316284       0.994982
    12743.258650       0.994375
    12745.202599       0.993678
    12747.147141       0.993321
    12749.092277       0.993553
    12751.038006       0.994381
    12752.983337       0.995580
    12754.930255       0.996783
    12756.877767       0.997614
    12758.825873       0.997825
    12760.774575       0.997387
    12762.723873       0.996494
    12764.672771       0.995504
    12766.623259       0.994807
    12768.574344       0.994689
    12770.526025       0.995234
    12772.478303       0.996290
    12774.430182       0.997526
    12776.383653       0.998548
    12778.337723       0.999036
    12780.292390       0.998859
    12782.247655       0.998119
    12784.203519       0.997118
    12786.158983       0.996249
    12788.116044       0.995856
    12790.073704       0.996116
    12792.031963       0.996974
    12793.990822       0.998160
    12795.949282       0.999286
    12797.909342       0.999975
    12799.870001       1.000000
    12801.831262       0.999350
    12803.793124       0.998236
    12805.755587       0.997008
    12807.717651       0.996027
    12809.681317       0.995533
    12811.645586       0.995557
    12813.610457       0.995905
    12815.575931       0.996229
    12817.541005       0.996158
    12819.507685       0.995428
    12821.474969       0.993995
    12823.442856       0.992058
    12825.411348       0.990010
    12827.380444       0.988308
    12829.349141       0.987332
    12831.319446       0.987302
    12833.290357       0.988057
    12835.261874       0.989263
    12837.233996       0.990463
    12839.205718       0.991231
    12841.179053       0.991310
    12843.152994       0.990698
    12845.127542       0.989642
    12847.102698       0.988497
    12849.078461       0.987727
    12851.053823       0.987646
    12853.030802       0.988314
    12855.008389       0.989536
    12856.986584       0.990928
    12858.965389       0.992048
    12860.944802       0.992545
    12862.923815       0.992287
    12864.904448       0.991397
    12866.885691       0.990219
    12868.867544       0.989197
    12870.850007       0.988717
    12872.832070       0.988981
    12874.815755       0.989935
    12876.800052       0.991286
    12878.784961       0.992607
    12880.770481       0.993476
    12882.756614       0.993634
    12884.742346       0.993060
    12886.729704       0.991989
    12888.717676       0.990826
    12890.706260       0.990005
    12892.695459       0.989846
    12894.684256       0.990439
    12896.674682       0.991614
    12898.665723       0.993004
    12900.657379       0.994164
    12902.649650       0.994731
    12904.642536       0.994545
    12906.635022       0.993702
    12908.629140       0.992526
    12910.623874       0.991449
    12912.619224       0.990865
    12914.615192       0.990984
    12916.610758       0.991759
    12918.607960       0.992878
    12920.605780       0.993855
    12922.604217       0.994161
    12924.603273       0.993348
    12926.602947       0.991129
    12928.602220       0.987370
    12930.603133       0.981988
    12932.604664       0.974801
    12934.606815       0.965359
    12936.609587       0.952846
    12938.611956       0.936067
    12940.615968       0.913572
    12942.620601       0.883885
    12944.625855       0.845793
    12946.631730       0.798633
    12948.638227       0.742510
    12950.644323       0.678396
    12952.652064       0.608071
    12954.660428       0.533946
    12956.669415       0.458780
    12958.679025       0.385357
    12960.689258       0.316191
    12962.699090       0.253281
    12964.710571       0.197980
    12966.722676       0.150957
    12968.735406       0.112247
    12970.748761       0.081376
    12972.761714       0.057510
    12974.776319       0.039615
    12976.791550       0.026596
    12978.807407       0.017400
    12980.823891       0.011094
    12982.841001       0.006892
    12984.857710       0.004172
    12986.876074       0.002461
    12988.895066       0.001415
    12990.914685       0.000792
    12992.934933       0.000432
    12994.954779       0.000230
    12996.976283       0.000119
    12998.998417       0.000060
    13001.021180       0.000030
    13003.044573       0.000014
    13005.068595       0.000007
    13007.092216       0.000003
    13009.117498       0.000001
    13011.143412       0.000001
    13013.169957       0.000000
    13015.197133       0.000000
    13017.223907       0.000000
    13019.252346       0.000000
    13021.281418       0.000000
    13023.311123       0.000000
    13025.341460       0.000000
    13027.372430       0.000000
    13029.402998       0.000000
