264, band 18 module 3 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11183.930745       0.000000
    11185.110368       0.000000
    11186.290240       0.000000
    11187.470361       0.000000
    11188.650731       0.000000
    11189.831350       0.000000
    11191.012218       0.000000
    11192.192571       0.000000
    11193.373938       0.000000
    11194.555554       0.000001
    11195.737420       0.000001
    11196.919535       0.000002
    11198.101900       0.000004
    11199.284514       0.000007
    11200.467379       0.000013
    11201.650493       0.000022
    11202.833857       0.000037
    11204.017472       0.000062
    11205.201336       0.000103
    11206.385451       0.000167
    11207.569049       0.000268
    11208.753664       0.000424
    11209.938530       0.000662
    11211.123646       0.001018
    11212.309013       0.001545
    11213.494630       0.002310
    11214.680499       0.003408
    11215.866618       0.004956
    11217.052988       0.007109
    11218.239609       0.010054
    11219.426481       0.014022
    11220.613604       0.019285
    11221.800978       0.026157
    11222.987836       0.034990
    11224.175713       0.046162
    11225.363841       0.060066
    11226.552221       0.077093
    11227.740853       0.097603
    11228.929737       0.121903
    11230.118872       0.150214
    11231.308259       0.182642
    11232.497898       0.219153
    11233.687789       0.259551
    11234.877932       0.303467
    11236.068328       0.350361
    11237.258976       0.399531
    11238.449876       0.450149
    11239.640257       0.501293
    11240.831662       0.552002
    11242.023320       0.601331
    11243.215230       0.648406
    11244.407393       0.692477
    11245.599809       0.732956
    11246.792478       0.769447
    11247.985400       0.801754
    11249.178574       0.829870
    11250.372003       0.853955
    11251.565684       0.874301
    11252.759618       0.891285
    11253.953806       0.905326
    11255.147475       0.916849
    11256.342170       0.926248
    11257.537118       0.933870
    11258.732321       0.940004
    11259.927777       0.944890
    11261.123487       0.948726
    11262.319451       0.951682
    11263.515669       0.953914
    11264.712141       0.955576
    11265.908867       0.956817
    11267.105848       0.957787
    11268.303083       0.958619
    11269.500573       0.959429
    11270.697542       0.960295
    11271.895540       0.961256
    11273.093793       0.962314
    11274.292301       0.963433
    11275.491064       0.964557
    11276.690082       0.965623
    11277.889355       0.966576
    11279.088883       0.967383
    11280.288666       0.968043
    11281.488705       0.968579
    11282.688999       0.969040
    11283.889548       0.969505
    11285.090353       0.970044
    11286.290636       0.970705
    11287.491952       0.971515
    11288.693523       0.972464
    11289.895351       0.973513
    11291.097434       0.974602
    11292.299774       0.975659
    11293.502369       0.976623
    11294.705221       0.977384
    11295.908329       0.977965
    11297.111693       0.978416
    11298.315314       0.978787
    11299.519191       0.979144
    11300.723325       0.979556
    11301.927715       0.980080
    11303.131583       0.980750
    11304.336487       0.981566
    11305.541648       0.982497
    11306.747065       0.983484
    11307.952740       0.984445
    11309.158672       0.985328
    11310.364861       0.986083
    11311.571308       0.986688
    11312.778012       0.987154
    11313.984974       0.987524
    11315.192193       0.987860
    11316.399669       0.988232
    11317.607404       0.988704
    11318.814614       0.989316
    11320.022864       0.990078
    11321.231372       0.990967
    11322.440138       0.991932
    11323.649162       0.992906
    11324.858444       0.993817
    11326.067985       0.994610
    11327.277784       0.995253
    11328.487842       0.995746
    11329.698158       0.996123
    11330.908733       0.996436
    11332.119566       0.996752
    11333.330659       0.997128
    11334.541226       0.997600
    11335.752836       0.998168
    11336.964705       0.998790
    11338.176833       0.999385
    11339.389220       0.999836
    11340.601867       1.000000
    11341.814773       0.999721
    11343.027939       0.998837
    11344.241364       0.997185
    11345.455049       0.994592
    11346.668994       0.990875
    11347.883198       0.985819
    11349.097662       0.979163
    11350.311600       0.970593
    11351.526584       0.959736
    11352.741829       0.946167
    11353.957333       0.929431
    11355.173098       0.909070
    11356.389123       0.884673
    11357.605409       0.855917
    11358.821955       0.822616
    11360.038762       0.784758
    11361.255829       0.742536
    11362.473158       0.696353
    11363.690747       0.646821
    11364.908597       0.594727
    11366.126709       0.540996
    11367.344292       0.486637
    11368.562926       0.432680
    11369.781821       0.380119
    11371.000977       0.329858
    11372.220395       0.282663
    11373.440074       0.239137
    11374.660015       0.199698
    11375.880218       0.164580
    11377.100682       0.133843
    11378.321409       0.107394
    11379.542397       0.085013
    11380.763648       0.066386
    11381.985160       0.051136
    11383.206144       0.038851
    11384.428181       0.029113
    11385.650481       0.021517
    11386.873043       0.015683
    11388.095867       0.011273
    11389.318954       0.007992
    11390.542304       0.005587
    11391.765917       0.003851
    11392.989793       0.002618
    11394.213931       0.001755
    11395.438333       0.001160
    11396.662998       0.000756
    11397.887926       0.000486
    11399.112325       0.000308
    11400.337779       0.000193
    11401.563498       0.000119
    11402.789480       0.000072
    11404.015725       0.000043
    11405.242235       0.000026
    11406.469008       0.000015
    11407.696045       0.000009
    11408.923346       0.000005
    11410.150912       0.000003
    11411.378741       0.000001
    11412.606835       0.000001
    11413.835193       0.000000
    11415.063020       0.000000
    11416.291907       0.000000
    11417.521059       0.000000
    11418.750475       0.000000
    11419.980156       0.000000
    11421.210102       0.000000
    11422.440313       0.000000
    11423.670788       0.000000
