274, band 19 module 2 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11011.136006       0.000000
    11012.278718       0.000000
    11013.422407       0.000000
    11014.565593       0.000000
    11015.709758       0.000000
    11016.854160       0.000000
    11017.998058       0.000000
    11019.142936       0.000000
    11020.287310       0.000000
    11021.432664       0.000000
    11022.577514       0.000000
    11023.723343       0.000000
    11024.868669       0.000000
    11026.014975       0.000000
    11027.160777       0.000000
    11028.307560       0.000001
    11029.453839       0.000002
    11030.601098       0.000003
    11031.747854       0.000007
    11032.895591       0.000013
    11034.042824       0.000024
    11035.191038       0.000043
    11036.338749       0.000079
    11037.487441       0.000139
    11038.635629       0.000243
    11039.784800       0.000416
    11040.934210       0.000698
    11042.083115       0.001149
    11043.233003       0.001858
    11044.382387       0.002948
    11045.532755       0.004591
    11046.682617       0.007017
    11047.833464       0.010526
    11048.983806       0.015497
    11050.135132       0.022393
    11051.285953       0.031758
    11052.437759       0.044210
    11053.589060       0.060409
    11054.741346       0.081025
    11055.893127       0.106687
    11057.045894       0.137913
    11058.198155       0.175043
    11059.351403       0.218165
    11060.504144       0.267052
    11061.657873       0.321119
    11062.811095       0.379410
    11063.965305       0.440620
    11065.119756       0.503165
    11066.273700       0.565286
    11067.428633       0.625184
    11068.583059       0.681181
    11069.738474       0.731869
    11070.893382       0.776235
    11072.049279       0.813749
    11073.204670       0.844394
    11074.361049       0.868630
    11075.516922       0.887298
    11076.673785       0.901483
    11077.830141       0.912348
    11078.987487       0.920975
    11080.144326       0.928238
    11081.302156       0.934712
    11082.459478       0.940664
    11083.617792       0.946080
    11084.775598       0.950759
    11085.934396       0.954432
    11087.092686       0.956877
    11088.251969       0.958018
    11089.410743       0.957977
    11090.570510       0.957072
    11091.730520       0.955775
    11092.890022       0.954614
    11094.050517       0.954044
    11095.210504       0.954399
    11096.371485       0.955833
    11097.531957       0.958226
    11098.693424       0.961248
    11099.854382       0.964430
    11101.016335       0.967265
    11102.177779       0.969326
    11103.340219       0.970353
    11104.502149       0.970316
    11105.665075       0.969417
    11106.827492       0.967818
    11107.990906       0.966210
    11109.153810       0.965116
    11110.317711       0.964912
    11111.481102       0.965774
    11112.645491       0.967645
    11113.809369       0.970244
    11114.974246       0.973128
    11116.139367       0.975790
    11117.303978       0.977773
    11118.469587       0.978764
    11119.634686       0.978667
    11120.800784       0.977632
    11121.966372       0.976011
    11123.132960       0.974284
    11124.299036       0.972955
    11125.466113       0.972441
    11126.632679       0.972979
    11127.800246       0.974576
    11128.967301       0.977004
    11130.135358       0.979855
    11131.302903       0.982622
    11132.471450       0.984821
    11133.639486       0.986093
    11134.808523       0.986279
    11135.977049       0.985461
    11137.146578       0.983943
    11138.315595       0.982180
    11139.485615       0.980684
    11140.655880       0.979908
    11141.825634       0.980146
    11142.996391       0.981469
    11144.166637       0.983709
    11145.337886       0.986497
    11146.508623       0.989345
    11147.680365       0.991746
    11148.851595       0.993297
    11150.023829       0.993777
    11151.195551       0.993203
    11152.368279       0.991822
    11153.540494       0.990061
    11154.713714       0.988428
    11155.886422       0.987403
    11157.060136       0.987329
    11158.233338       0.988342
    11159.407546       0.990331
    11160.581241       0.992961
    11161.755944       0.995747
    11162.930133       0.998149
    11164.105330       0.999679
    11165.280774       1.000000
    11166.455705       0.998972
    11167.631645       0.996659
    11168.807071       0.993268
    11169.983506       0.989067
    11171.159426       0.984248
    11172.336357       0.978813
    11173.512773       0.972482
    11174.690200       0.964647
    11175.867112       0.954392
    11177.045035       0.940576
    11178.222443       0.921970
    11179.400862       0.897419
    11180.578767       0.866017
    11181.757683       0.827252
    11182.936084       0.781116
    11184.115498       0.728138
    11185.294396       0.669362
    11186.474307       0.606259
    11187.653703       0.540597
    11188.834112       0.474280
    11190.014769       0.409188
    11191.194912       0.347023
    11192.376068       0.289202
    11193.556709       0.236775
    11194.738364       0.190403
    11195.919503       0.150365
    11197.101657       0.116599
    11198.283294       0.088773
    11199.465947       0.066354
    11200.648084       0.048688
    11201.831237       0.035070
    11203.013873       0.024796
    11204.197526       0.017209
    11205.380662       0.011723
    11206.564814       0.007838
    11207.748451       0.005144
    11208.933104       0.003313
    11210.117240       0.002095
    11211.302394       0.001300
    11212.487032       0.000792
    11213.672687       0.000473
    11214.858592       0.000278
    11216.043981       0.000160
    11217.230389       0.000090
    11218.416279       0.000050
    11219.603189       0.000027
    11220.789581       0.000015
    11221.976993       0.000008
    11223.163887       0.000004
    11224.351801       0.000002
    11225.539198       0.000001
    11226.727615       0.000000
    11227.915515       0.000000
    11229.104435       0.000000
    11230.292838       0.000000
    11231.482262       0.000000
    11232.671168       0.000000
    11233.861095       0.000000
    11235.050505       0.000000
    11236.240937       0.000000
    11237.430851       0.000000
    11238.621787       0.000000
    11239.812976       0.000000
    11241.003646       0.000000
    11242.195341       0.000000
    11243.386516       0.000000
