51, band 4 module 2 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    20005.222311       0.000000
    20008.993300       0.000000
    20012.766934       0.000000
    20016.540768       0.000000
    20020.317249       0.000000
    20024.093932       0.000000
    20027.872040       0.000000
    20031.652799       0.000000
    20035.433760       0.000000
    20039.216149       0.000000
    20043.001192       0.000000
    20046.786439       0.000000
    20050.574343       0.000000
    20054.362451       0.000000
    20058.151991       0.000001
    20061.944191       0.000002
    20065.736597       0.000004
    20069.530437       0.000007
    20073.326942       0.000013
    20077.123653       0.000024
    20080.923031       0.000044
    20084.722616       0.000078
    20088.523640       0.000137
    20092.327335       0.000236
    20096.131237       0.000398
    20099.936580       0.000661
    20103.744599       0.001077
    20107.552826       0.001725
    20111.363731       0.002714
    20115.174845       0.004195
    20118.987405       0.006371
    20122.802646       0.009505
    20126.618097       0.013932
    20130.434996       0.020064
    20134.254580       0.028390
    20138.074377       0.039471
    20141.895622       0.053921
    20145.719557       0.072380
    20149.543705       0.095477
    20153.370545       0.123771
    20157.197598       0.157697
    20161.026106       0.197496
    20164.857308       0.243154
    20168.688726       0.294355
    20172.521600       0.350445
    20176.357174       0.410437
    20180.192963       0.473034
    20184.031455       0.536707
    20187.870163       0.599789
    20191.710332       0.660599
    20195.553206       0.717581
    20199.396299       0.769431
    20203.240854       0.815204
    20207.088120       0.854384
    20210.935604       0.886904
    20214.785801       0.913114
    20218.636217       0.933698
    20222.488100       0.949566
    20226.342700       0.961713
    20230.197521       0.971092
    20234.053811       0.978506
    20237.912822       0.984540
    20241.772055       0.989539
    20245.632759       0.993632
    20249.496188       0.996798
    20253.359840       0.998945
    20257.226219       1.000000
    20261.092822       0.999977
    20264.960900       0.999017
    20268.831710       0.997390
    20272.702745       0.995455
    20276.575259       0.993605
    20280.450507       0.992185
    20284.325982       0.991431
    20288.204194       0.991418
    20292.082632       0.992052
    20295.962554       0.993090
    20299.845217       0.994198
    20303.728108       0.995024
    20307.612485       0.995276
    20311.499608       0.994790
    20315.386959       0.993560
    20319.277058       0.991743
    20323.167388       0.989623
    20327.059206       0.987544
    20330.953778       0.985836
    20334.848580       0.984740
    20338.744875       0.984352
    20342.643925       0.984607
    20346.543208       0.985300
    20350.445250       0.986095
    20354.347524       0.986643
    20358.251295       0.986641
    20362.157829       0.985906
    20366.064597       0.984412
    20369.972865       0.982305
    20373.883899       0.979864
    20377.795168       0.977451
    20381.707940       0.975428
    20385.623482       0.974243
    20389.539260       0.974059
    20393.457813       0.974667
    20397.376602       0.975876
    20401.296897       0.977370
    20405.219970       0.978777
    20409.143281       0.979749
    20413.068101       0.980038
    20416.995703       0.979548
    20420.923545       0.978357
    20424.854170       0.976698
    20428.785036       0.974822
    20432.717415       0.973168
    20436.652583       0.972066
    20440.587991       0.971709
    20444.524916       0.972129
    20448.464633       0.973189
    20452.404593       0.974610
    20456.347348       0.976034
    20460.290347       0.977105
    20464.234865       0.977542
    20468.182183       0.977205
    20472.129746       0.976121
    20476.078831       0.974482
    20480.030720       0.972602
    20483.982854       0.970845
    20487.937795       0.969546
    20491.892982       0.968940
    20495.849697       0.969103
    20499.809222       0.969939
    20503.768994       0.971192
    20507.730297       0.972502
    20511.694414       0.973471
    20515.658779       0.973741
    20519.624678       0.973055
    20523.593395       0.971289
    20527.562362       0.968450
    20531.534151       0.964635
    20535.506190       0.959955
    20539.479766       0.954453
    20543.456168       0.948015
    20547.432822       0.940316
    20551.411015       0.930787
    20555.392039       0.918645
    20559.373316       0.902960
    20563.357425       0.882757
    20567.341788       0.857152
    20571.327695       0.825474
    20575.316439       0.787384
    20579.305438       0.742947
    20583.295984       0.692667
    20587.289372       0.637461
    20591.283015       0.578593
    20595.279503       0.517569
    20599.276247       0.456014
    20603.274542       0.395537
    20607.275687       0.337612
    20611.277088       0.283484
    20615.280045       0.234100
    20619.285853       0.190084
    20623.291921       0.151735
    20627.300845       0.119060
    20631.310028       0.091819
    20635.320770       0.069591
    20639.334371       0.051831
    20643.348234       0.037934
    20647.363658       0.027280
    20651.381947       0.019277
    20655.400497       0.013384
    20659.420612       0.009130
    20663.443595       0.006119
    20667.466841       0.004029
    20671.492959       0.002607
    20675.519341       0.001657
    20679.547292       0.001035
    20683.578118       0.000635
    20687.609209       0.000383
    20691.641872       0.000227
    20695.677415       0.000132
    20699.713225       0.000075
    20703.751917       0.000042
    20707.790877       0.000023
    20711.831412       0.000013
    20715.874835       0.000007
    20719.918527       0.000004
    20723.963797       0.000002
    20728.011959       0.000001
    20732.060390       0.000000
    20736.111716       0.000000
    20740.163312       0.000000
    20744.216492       0.000000
    20748.272571       0.000000
    20752.328921       0.000000
    20756.386858       0.000000
    20760.447698       0.000000
    20764.508811       0.000000
    20768.572829       0.000000
    20772.637122       0.000000
    20776.703006       0.000000
    20780.771799       0.000000
    20784.840869       0.000000
