87, band 6 module 4 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17538.574909       0.000003
    17541.476051       0.000005
    17544.376275       0.000007
    17547.277457       0.000011
    17550.179599       0.000017
    17553.082701       0.000026
    17555.988645       0.000038
    17558.893670       0.000057
    17561.799656       0.000085
    17564.706604       0.000124
    17567.614514       0.000180
    17570.525272       0.000259
    17573.435110       0.000369
    17576.345912       0.000522
    17579.257678       0.000733
    17582.172295       0.001019
    17585.085992       0.001406
    17588.000655       0.001923
    17590.916284       0.002609
    17593.832880       0.003509
    17596.752334       0.004680
    17599.670866       0.006189
    17602.590366       0.008117
    17605.510834       0.010556
    17608.434165       0.013615
    17611.356573       0.017414
    17614.279952       0.022088
    17617.204301       0.027786
    17620.129622       0.034667
    17623.057809       0.042899
    17625.985074       0.052653
    17628.913312       0.064102
    17631.842522       0.077414
    17634.774604       0.092742
    17637.705763       0.110224
    17640.637897       0.129972
    17643.571005       0.152064
    17646.505089       0.176540
    17649.442051       0.203395
    17652.378088       0.232572
    17655.315102       0.263963
    17658.253094       0.297406
    17661.192064       0.332686
    17664.133916       0.369538
    17667.074844       0.407651
    17670.016751       0.446680
    17672.959638       0.486252
    17675.905413       0.525977
    17678.850262       0.565460
    17681.796092       0.604315
    17684.742905       0.642171
    17687.690699       0.678689
    17690.641387       0.713569
    17693.591149       0.746556
    17696.541894       0.777443
    17699.493624       0.806082
    17702.448252       0.832374
    17705.401952       0.856276
    17708.356639       0.877792
    17711.312312       0.896972
    17714.268971       0.913900
    17717.228534       0.928696
    17720.187170       0.941501
    17723.146793       0.952472
    17726.107406       0.961779
    17729.070926       0.969593
    17732.033518       0.976088
    17734.997101       0.981428
    17737.961674       0.985771
    17740.927239       0.989264
    17743.895716       0.992039
    17746.863266       0.994216
    17749.831808       0.995900
    17752.801343       0.997181
    17755.771872       0.998138
    17758.745320       0.998835
    17761.717839       0.999326
    17764.691353       0.999656
    17767.665863       0.999860
    17770.643296       0.999967
    17773.619800       1.000000
    17776.597301       0.999976
    17779.575799       0.999909
    17782.555296       0.999810
    17785.537722       0.999688
    17788.519218       0.999550
    17791.501713       0.999400
    17794.485208       0.999241
    17797.471638       0.999077
    17800.457136       0.998909
    17803.443636       0.998737
    17806.431139       0.998563
    17809.419644       0.998393
    17812.411089       0.998225
    17815.401602       0.998056
    17818.393119       0.997887
    17821.385641       0.997718
    17824.381108       0.997549
    17827.375641       0.997383
    17830.371182       0.997218
    17833.367729       0.997055
    17836.365283       0.996895
    17839.365788       0.996739
    17842.365359       0.996702
    17845.365939       0.996666
    17848.367529       0.996630
    17851.370129       0.996595
    17854.375684       0.996559
    17857.380306       0.996523
    17860.385939       0.996485
    17863.392584       0.996447
    17866.402189       0.996407
    17869.410860       0.996365
    17872.420545       0.996303
    17875.431243       0.996212
    17878.442956       0.996111
    17881.457636       0.995996
    17884.471380       0.995861
    17887.486140       0.995697
    17890.501917       0.995494
    17893.520665       0.995238
    17896.538477       0.994912
    17899.557307       0.994494
    17902.577156       0.993956
    17905.598024       0.993262
    17908.621869       0.992369
    17911.644778       0.991226
    17914.668707       0.989767
    17917.693657       0.987917
    17920.721589       0.985585
    17923.748584       0.982668
    17926.776602       0.979049
    17929.805643       0.974594
    17932.835707       0.969158
    17935.868760       0.962586
    17938.900874       0.954710
    17941.934014       0.945361
    17944.968180       0.934365
    17948.003372       0.921554
    17951.041558       0.906768
    17954.078805       0.889867
    17957.117080       0.870731
    17960.156384       0.849273
    17963.198686       0.825442
    17966.240049       0.799234
    17969.282442       0.770690
    17972.325865       0.739909
    17975.370320       0.707039
    17978.417778       0.672288
    17981.464297       0.635909
    17984.511849       0.598205
    17987.560434       0.559517
    17990.612028       0.520213
    17993.662681       0.480683
    17996.714369       0.441320
    17999.767093       0.402516
    18002.820852       0.364642
    18005.877627       0.328043
    18008.933460       0.293029
    18011.990330       0.259862
    18015.048239       0.228755
    18018.109167       0.199868
    18021.169154       0.173305
    18024.230180       0.149119
    18027.292247       0.127311
    18030.355353       0.107840
    18033.421486       0.090623
    18036.486677       0.075546
    18039.552909       0.062471
    18042.620184       0.051240
    18045.690490       0.041686
    18048.759853       0.033635
    18051.830260       0.026916
    18054.901712       0.021361
    18057.974209       0.016812
    18061.049743       0.013121
    18064.124334       0.010155
    18067.199971       0.007793
    18070.276656       0.005931
    18073.354389       0.004476
    18076.435165       0.003349
    18079.514996       0.002485
    18082.595877       0.001828
    18085.677808       0.001333
    18088.762787       0.000964
    18091.846820       0.000691
    18094.931906       0.000492
    18098.018044       0.000347
    18101.105235       0.000242
    18104.195479       0.000168
    18107.284778       0.000115
    18110.375132       0.000079
    18113.466540       0.000053
    18116.561007       0.000036
    18119.654528       0.000024
    18122.749105       0.000016
    18125.844740       0.000010
    18128.941432       0.000007
    18132.041189       0.000004
    18135.139999       0.000003
