3, band 1 module 1 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
163
Wavenumber (cm-1)   Filter response
    24299.997590       0.000000
    24306.998699       0.000000
    24314.002040       0.000000
    24321.011222       0.000000
    24328.022641       0.000000
    24335.039910       0.000000
    24342.059421       0.000000
    24349.084792       0.000000
    24356.112408       0.000000
    24363.145894       0.000000
    24370.183443       0.000000
    24377.223246       0.000000
    24384.268932       0.000001
    24391.316876       0.000002
    24398.370712       0.000004
    24405.426811       0.000010
    24412.488812       0.000022
    24419.553081       0.000047
    24426.623260       0.000100
    24433.695713       0.000206
    24440.774085       0.000412
    24447.854736       0.000796
    24454.941315       0.001494
    24462.030178       0.002721
    24469.124979       0.004806
    24476.222069       0.008236
    24483.325106       0.013693
    24490.430436       0.022085
    24497.541723       0.034561
    24504.655309       0.052479
    24511.774860       0.077325
    24518.896715       0.110569
    24526.024546       0.153461
    24533.154685       0.206766
    24540.290809       0.270307
    24547.429247       0.343287
    24554.573679       0.423737
    24561.720430       0.508709
    24568.873184       0.594522
    24576.028262       0.677186
    24583.189354       0.752931
    24590.352774       0.818756
    24597.522217       0.871553
    24604.695842       0.911297
    24611.871803       0.939791
    24619.053801       0.959116
    24626.238142       0.971840
    24633.428528       0.980433
    24640.621261       0.986791
    24647.820050       0.991962
    24655.021192       0.996163
    24662.228399       0.999029
    24669.437963       1.000000
    24676.653602       0.998741
    24683.871604       0.995406
    24691.095691       0.990695
    24698.322145       0.985672
    24705.554693       0.981446
    24712.789615       0.978805
    24720.030641       0.977967
    24727.274044       0.978495
    24734.523561       0.979470
    24741.775463       0.979819
    24749.033486       0.978688
    24756.293899       0.975742
    24763.560445       0.971285
    24770.829385       0.966152
    24778.104467       0.961414
    24785.381950       0.958008
    24792.665584       0.956390
    24799.951623       0.956396
    24807.243824       0.957294
    24814.538436       0.958038
    24821.839219       0.957639
    24829.142418       0.955514
    24836.451798       0.951687
    24843.763600       0.946793
    24851.081592       0.941831
    24858.403898       0.937837
    24865.728632       0.935514
    24873.059572       0.934987
    24880.392947       0.935763
    24887.732538       0.936903
    24895.074569       0.937354
    24902.422826       0.936314
    24909.773528       0.933514
    24917.130466       0.929307
    24924.489855       0.924535
    24931.855490       0.920229
    24939.223581       0.917242
    24946.597927       0.915949
    24953.974736       0.916114
    24961.357810       0.916899
    24968.743352       0.912812
    24976.135169       0.907483
    24983.529459       0.900458
    24990.930034       0.891884
    24998.333088       0.882444
    25005.742438       0.873121
    25013.154272       0.864841
    25020.572411       0.858154
    25027.993040       0.852690
    25035.419985       0.847974
    25042.849425       0.843340
    25050.285191       0.837854
    25057.723458       0.830894
    25065.168060       0.822364
    25072.615169       0.812723
    25080.068624       0.802812
    25087.524591       0.793594
    25094.986915       0.785937
    25102.453679       0.779818
    25109.922964       0.774898
    25117.398620       0.770420
    25124.876802       0.765485
    25132.361367       0.759365
    25139.848463       0.751761
    25147.341951       0.742900
    25154.837977       0.733634
    25162.340405       0.724711
    25169.845376       0.716812
    25177.356760       0.710321
    25184.870693       0.705122
    25192.391049       0.700648
    25199.913960       0.696086
    25207.443304       0.690666
    25214.975208       0.684006
    25222.513556       0.676234
    25230.054471       0.667628
    25237.601839       0.658942
    25245.151780       0.650945
    25252.708185       0.644154
    25260.267168       0.638651
    25267.832626       0.634068
    25275.400667       0.629717
    25282.975194       0.625065
    25290.552310       0.619370
    25298.135922       0.612420
    25305.722130       0.604487
    25313.314844       0.596183
    25320.910159       0.588240
    25328.511991       0.581247
    25336.116430       0.575449
    25343.727396       0.570768
    25351.340976       0.566707
    25358.961094       0.562397
    25366.585794       0.557190
    25374.213115       0.550712
    25381.846991       0.542953
    25389.483494       0.534212
    25397.126563       0.524918
    25404.772264       0.515371
    25412.424541       0.505763
    25420.079458       0.495315
    25427.740961       0.483028
    25435.405109       0.467627
    25443.075854       0.447850
    25450.749251       0.422765
    25458.429255       0.392029
    25466.111917       0.356034
    25473.801197       0.315982
    25481.493140       0.273492
    25489.191713       0.230436
