64, band 5 module 2 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19260.565450       0.000000
    19264.059771       0.000000
    19267.555361       0.000000
    19271.052219       0.000000
    19274.550347       0.000000
    19278.049745       0.000000
    19281.550414       0.000000
    19285.052354       0.000000
    19288.555567       0.000000
    19292.060053       0.000000
    19295.565812       0.000000
    19299.072846       0.000000
    19302.581155       0.000001
    19306.090739       0.000002
    19309.601600       0.000003
    19313.111462       0.000006
    19316.624877       0.000011
    19320.139571       0.000020
    19323.655544       0.000035
    19327.172797       0.000061
    19330.691331       0.000104
    19334.211146       0.000176
    19337.732242       0.000291
    19341.254622       0.000476
    19344.778285       0.000765
    19348.303233       0.001210
    19351.829465       0.001883
    19355.356983       0.002884
    19358.885786       0.004348
    19362.415877       0.006451
    19365.947256       0.009419
    19369.477633       0.013535
    19373.011588       0.019142
    19376.546833       0.026645
    19380.083368       0.036503
    19383.621195       0.049223
    19387.160314       0.065333
    19390.700725       0.085362
    19394.242429       0.109795
    19397.785427       0.139035
    19401.329721       0.173355
    19404.875309       0.212848
    19408.422194       0.257390
    19411.970375       0.306608
    19415.519855       0.359869
    19419.070632       0.416286
    19422.622708       0.474756
    19426.176085       0.534011
    19429.728457       0.592703
    19433.284434       0.649487
    19436.841713       0.703125
    19440.400294       0.752566
    19443.960178       0.797027
    19447.521367       0.836034
    19451.083860       0.869438
    19454.647659       0.897394
    19458.212764       0.920312
    19461.779175       0.938782
    19465.346895       0.953492
    19468.915922       0.965138
    19472.486259       0.974357
    19476.057905       0.981672
    19479.630862       0.987473
    19483.205130       0.992016
    19486.778392       0.995454
    19490.355284       0.997878
    19493.933489       0.999362
    19497.513008       1.000000
    19501.093842       0.999936
    19504.675991       0.999362
    19508.259457       0.998509
    19511.844240       0.997616
    19515.430340       0.996893
    19519.017759       0.996487
    19522.606497       0.996459
    19526.196555       0.996775
    19529.787933       0.997318
    19533.379468       0.997918
    19536.973490       0.998389
    19540.568834       0.998572
    19544.165502       0.998371
    19547.763494       0.997775
    19551.362811       0.996853
    19554.963454       0.995758
    19558.565423       0.994678
    19562.167551       0.993795
    19565.772175       0.993252
    19569.378128       0.993118
    19572.985410       0.993374
    19576.594022       0.993916
    19580.203964       0.994582
    19583.815239       0.995183
    19587.427846       0.995463
    19591.040614       0.995303
    19594.655888       0.994747
    19598.272496       0.993842
    19601.890439       0.992712
    19605.509718       0.991531
    19609.130334       0.990478
    19612.752287       0.989707
    19616.375579       0.989303
    19619.999035       0.989271
    19623.625005       0.989530
    19627.252315       0.989957
    19630.880967       0.990352
    19634.510961       0.990538
    19638.142297       0.990388
    19641.774977       0.989845
    19645.409001       0.988941
    19649.043192       0.987784
    19652.679906       0.986539
    19656.317966       0.985390
    19659.957374       0.984498
    19663.598130       0.983968
    19667.240235       0.983824
    19670.883688       0.984006
    19674.528493       0.984380
    19678.174647       0.984773
    19681.820972       0.985004
    19685.469831       0.984930
    19689.120043       0.984476
    19692.771609       0.983648
    19696.424529       0.982537
    19700.078805       0.981292
    19703.734437       0.980091
    19707.391426       0.979100
    19711.048588       0.978433
    19714.708293       0.978125
    19718.369357       0.978121
    19722.031781       0.978281
    19725.695566       0.978405
    19729.360712       0.978263
    19733.027221       0.977632
    19736.695093       0.976323
    19740.363139       0.974195
    19744.033738       0.971151
    19747.705703       0.967112
    19751.379034       0.961986
    19755.053732       0.955621
    19758.729797       0.947765
    19762.407231       0.938046
    19766.086034       0.925961
    19769.765014       0.910906
    19773.446557       0.892220
    19777.129471       0.869256
    19780.813758       0.841461
    19784.499417       0.808458
    19788.186450       0.770114
    19791.874858       0.726590
    19795.564641       0.678353
    19799.254604       0.626167
    19802.947139       0.571047
    19806.641052       0.514185
    19810.336343       0.456870
    19814.033013       0.400395
    19817.731063       0.345966
    19821.430494       0.294635
    19825.131306       0.247242
    19828.833501       0.204385
    19832.535878       0.166411
    19836.240839       0.133431
    19839.947184       0.105346
    19843.654914       0.081887
    19847.364031       0.062665
    19851.074534       0.047207
    19854.786426       0.035006
    19858.499705       0.025551
    19862.213170       0.018356
    19865.929228       0.012980
    19869.646677       0.009033
    19873.365518       0.006188
    19877.085750       0.004171
    19880.807376       0.002767
    19884.530396       0.001807
    19888.254810       0.001161
    19891.979413       0.000734
    19895.706619       0.000457
    19899.435221       0.000280
    19903.165222       0.000169
    19906.896621       0.000100
    19910.629419       0.000058
    19914.363618       0.000034
    19918.099217       0.000019
    19921.835007       0.000011
    19925.573411       0.000006
    19929.313217       0.000003
    19933.054428       0.000002
    19936.797044       0.000001
    19940.541065       0.000000
    19944.286493       0.000000
    19948.033328       0.000000
    19951.780356       0.000000
    19955.530008       0.000000
    19959.281069       0.000000
    19963.033540       0.000000
    19966.787423       0.000000
    19970.542718       0.000000
    19974.299426       0.000000
    19978.057547       0.000000
    19981.817083       0.000000
