54, band 4 module 3 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    19982.064439       0.000000
    19985.827921       0.000000
    19989.592821       0.000000
    19993.359139       0.000000
    19997.126878       0.000000
    20000.896036       0.000000
    20004.666616       0.000000
    20008.438618       0.000001
    20012.212042       0.000001
    20015.986890       0.000003
    20019.763162       0.000004
    20023.540860       0.000008
    20027.319983       0.000013
    20031.100533       0.000022
    20034.882511       0.000036
    20038.665917       0.000059
    20042.450752       0.000095
    20046.238244       0.000151
    20050.025941       0.000238
    20053.815069       0.000370
    20057.605629       0.000568
    20061.397623       0.000860
    20065.191051       0.001288
    20068.985914       0.001903
    20072.782213       0.002777
    20076.579948       0.004001
    20080.379120       0.005692
    20084.179731       0.007995
    20087.981780       0.011089
    20091.785269       0.015185
    20095.590199       0.020535
    20099.396570       0.027420
    20103.204384       0.036158
    20107.013640       0.047086
    20110.824341       0.060555
    20114.636486       0.076916
    20118.450076       0.096498
    20122.266349       0.119587
    20126.082833       0.146405
    20129.900766       0.177084
    20133.720147       0.211645
    20137.540978       0.249979
    20141.363260       0.291839
    20145.186992       0.336829
    20149.012177       0.384414
    20152.838815       0.433936
    20156.666906       0.484637
    20160.496452       0.535695
    20164.327454       0.586263
    20168.159911       0.635512
    20171.993826       0.682676
    20175.829199       0.727086
    20179.666031       0.768207
    20183.504322       0.805649
    20187.344073       0.839185
    20191.185286       0.868738
    20195.027960       0.894372
    20198.873343       0.916268
    20202.718945       0.934693
    20206.566012       0.949971
    20210.414544       0.962454
    20214.264542       0.972498
    20218.116007       0.980443
    20221.968940       0.986605
    20225.823342       0.991265
    20229.679214       0.994676
    20233.536556       0.997060
    20237.395369       0.998617
    20241.255655       0.999523
    20245.117413       0.999937
    20248.980645       1.000000
    20252.845352       0.999829
    20256.711535       0.999517
    20260.579194       0.999133
    20264.448330       0.998719
    20268.318944       0.998289
    20272.191037       0.997839
    20276.065864       0.997353
    20279.940918       0.996806
    20283.817453       0.996179
    20287.695471       0.995458
    20291.574971       0.994645
    20295.455956       0.993750
    20299.338425       0.992796
    20303.222381       0.991808
    20307.107822       0.990812
    20310.994751       0.989823
    20314.883169       0.988848
    20318.773076       0.987878
    20322.664472       0.986898
    20326.557359       0.985884
    20330.451738       0.984813
    20334.347610       0.983671
    20338.244975       0.982456
    20342.143834       0.981179
    20346.044188       0.979890
    20349.946039       0.978605
    20353.850650       0.977366
    20357.755495       0.976211
    20361.661839       0.975168
    20365.569683       0.974251
    20369.479026       0.973452
    20373.389871       0.972751
    20377.302218       0.972112
    20381.216067       0.971495
    20385.131421       0.971031
    20389.048279       0.970838
    20392.966642       0.970593
    20396.886512       0.970301
    20400.807889       0.969984
    20404.730774       0.969669
    20408.655168       0.969388
    20412.581072       0.969170
    20416.508487       0.969028
    20420.437413       0.968963
    20424.367851       0.968959
    20428.299803       0.968919
    20432.234544       0.968852
    20436.169525       0.968747
    20440.106023       0.968578
    20444.044037       0.968330
    20447.983570       0.968005
    20451.924621       0.967619
    20455.867191       0.967196
    20459.811281       0.966764
    20463.756893       0.966342
    20467.704027       0.965934
    20471.652684       0.965521
    20475.602864       0.965060
    20479.554570       0.964481
    20483.507801       0.963688
    20487.462558       0.962565
    20491.418843       0.960981
    20495.376656       0.958786
    20499.335999       0.955819
    20503.296871       0.951900
    20507.259274       0.946827
    20511.224493       0.940369
    20515.189962       0.932266
    20519.156964       0.922219
    20523.125500       0.909902
    20527.095572       0.894969
    20531.067180       0.877071
    20535.040325       0.855885
    20539.015009       0.831138
    20542.991231       0.802642
    20546.968993       0.770325
    20550.948296       0.734248
    20554.929140       0.694629
    20558.911527       0.651839
    20562.895457       0.606402
    20566.880932       0.558967
    20570.867952       0.510282
    20574.856518       0.461156
    20578.846631       0.412414
    20582.838292       0.364855
    20586.831502       0.319213
    20590.826262       0.276121
    20594.823866       0.236093
    20598.821728       0.199502
    20602.821143       0.166577
    20606.822111       0.137414
    20610.824633       0.111979
    20614.828710       0.090134
    20618.834344       0.071656
    20622.841534       0.056259
    20626.850282       0.043619
    20630.860589       0.033395
    20634.872456       0.025246
    20638.885883       0.018845
    20642.900872       0.013889
    20646.917423       0.010107
    20650.935538       0.007261
    20654.955216       0.005150
    20658.976460       0.003606
    20662.999270       0.002493
    20667.023647       0.001702
    20671.049592       0.001147
    20675.078410       0.000763
    20679.107494       0.000501
    20683.138149       0.000325
    20687.170375       0.000208
    20691.204173       0.000131
    20695.239545       0.000082
    20699.276492       0.000050
    20703.315013       0.000031
    20707.355111       0.000018
    20711.396786       0.000011
    20715.440039       0.000006
    20719.484871       0.000004
    20723.531283       0.000002
    20727.579275       0.000001
    20731.628849       0.000001
    20735.680006       0.000000
    20739.732747       0.000000
    20743.787072       0.000000
    20747.842982       0.000000
    20751.900479       0.000000
    20755.960878       0.000000
    20760.021551       0.000000
