177, band 12 module 4 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13114.148400       0.000002
    13115.556183       0.000003
    13116.965318       0.000005
    13118.373706       0.000007
    13119.783447       0.000010
    13121.192440       0.000015
    13122.601735       0.000021
    13124.012385       0.000031
    13125.422286       0.000044
    13126.833542       0.000062
    13128.244050       0.000088
    13129.654861       0.000123
    13131.067027       0.000171
    13132.478445       0.000236
    13133.890166       0.000323
    13135.303244       0.000440
    13136.715572       0.000596
    13138.129258       0.000801
    13139.542195       0.001069
    13140.955435       0.001418
    13142.370034       0.001869
    13143.783882       0.002448
    13145.199090       0.003184
    13146.613547       0.004115
    13148.028309       0.005283
    13149.444431       0.006739
    13150.859802       0.008540
    13152.276534       0.010753
    13153.692515       0.013451
    13155.108801       0.016717
    13156.526449       0.020643
    13157.943345       0.025328
    13159.360547       0.030876
    13160.779111       0.037401
    13162.196924       0.045016
    13163.616099       0.053839
    13165.034523       0.063987
    13166.453253       0.075571
    13167.873347       0.088696
    13169.292688       0.103457
    13170.713395       0.119933
    13172.133349       0.138186
    13173.553609       0.158254
    13174.975235       0.180151
    13176.396108       0.203863
    13177.818347       0.229343
    13179.239834       0.256516
    13180.661627       0.285271
    13182.084787       0.315466
    13183.507194       0.346929
    13184.929908       0.379461
    13186.353991       0.412836
    13187.777319       0.446811
    13189.202017       0.481128
    13190.625961       0.515520
    13192.050212       0.549721
    13193.475833       0.583466
    13194.900699       0.616503
    13196.326936       0.648595
    13197.752419       0.679527
    13199.178209       0.709112
    13200.605371       0.737189
    13202.031779       0.763632
    13203.459558       0.788346
    13204.886582       0.811269
    13206.313914       0.832371
    13207.742620       0.851652
    13209.170570       0.869139
    13210.598829       0.884885
    13212.028462       0.898961
    13213.457339       0.911457
    13214.887590       0.922474
    13216.317086       0.932124
    13217.746891       0.940524
    13219.178071       0.947792
    13220.608495       0.954050
    13222.040295       0.959412
    13223.471339       0.963992
    13224.902692       0.967896
    13226.335423       0.971222
    13227.767396       0.974061
    13229.200748       0.976493
    13230.633342       0.978592
    13232.066246       0.980420
    13233.500529       0.982033
    13234.934054       0.983475
    13236.367890       0.984785
    13237.803106       0.985992
    13239.237564       0.987121
    13240.673403       0.988188
    13242.108482       0.989206
    13243.543873       0.990184
    13244.980646       0.991126
    13246.416660       0.992034
    13247.854056       0.992909
    13249.290693       0.993749
    13250.727642       0.994551
    13252.165974       0.995313
    13253.603546       0.996032
    13255.042503       0.996693
    13256.480699       0.997300
    13257.919207       0.997854
    13259.359101       0.998352
    13260.798235       0.998792
    13262.237680       0.999171
    13263.678513       0.999486
    13265.118584       0.999731
    13266.560042       0.999903
    13268.000739       0.999996
    13269.441749       1.000000
    13270.884147       0.999906
    13272.325783       0.999702
    13273.768808       0.999372
    13275.211071       0.998890
    13276.653648       0.998230
    13278.097614       0.997358
    13279.540818       0.996234
    13280.985413       0.994811
    13282.429245       0.993033
    13283.873391       0.990837
    13285.318928       0.988150
    13286.763702       0.984890
    13288.208791       0.980969
    13289.655272       0.976289
    13291.100990       0.970745
    13292.548101       0.964227
    13293.994448       0.956622
    13295.441110       0.947814
    13296.889166       0.937688
    13298.336458       0.926131
    13299.785145       0.913038
    13301.233067       0.898315
    13302.681306       0.881879
    13304.130939       0.863668
    13305.579808       0.843638
    13307.030074       0.821772
    13308.479574       0.798078
    13309.929391       0.772598
    13311.380605       0.745401
    13312.831054       0.716592
    13314.281818       0.686305
    13315.733981       0.654706
    13317.185379       0.621989
    13318.638176       0.588373
    13320.090206       0.554097
    13321.542554       0.519414
    13322.996301       0.484588
    13324.449283       0.449886
    13325.903665       0.415570
    13327.357280       0.381897
    13328.811213       0.349107
    13330.266548       0.317419
    13331.721115       0.287030
    13333.177085       0.258107
    13334.632288       0.230788
    13336.087809       0.205180
    13337.544733       0.181355
    13339.000889       0.159356
    13340.457363       0.139196
    13341.915242       0.120859
    13343.372353       0.104304
    13344.830869       0.089469
    13346.288617       0.076273
    13347.746684       0.064623
    13349.206157       0.054412
    13350.664860       0.045529
    13352.124971       0.037858
    13353.584313       0.031281
    13355.043975       0.025683
    13356.505043       0.020953
    13357.965343       0.016985
    13359.427052       0.013681
    13360.887990       0.010949
    13362.349249       0.008707
    13363.811916       0.006879
    13365.273814       0.005400
    13366.736032       0.004211
    13368.199661       0.003263
    13369.662519       0.002512
    13371.126788       0.001921
    13372.590287       0.001460
    13374.054106       0.001102
    13375.519338       0.000827
    13376.983799       0.000616
    13378.449673       0.000456
    13379.914775       0.000335
    13381.380198       0.000245
    13382.847036       0.000178
    13384.313101       0.000128
    13385.780582       0.000092
    13387.247291       0.000065
    13388.714321       0.000046
    13390.182767       0.000033
    13391.650440       0.000023
    13393.118435       0.000016
    13394.587848       0.000011
    13396.056487       0.000007
    13397.526544       0.000005
    13398.995828       0.000003
    13400.465434       0.000002
