91, band 7 module 1 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    15890.615459       0.000000
    15892.989275       0.000000
    15895.362258       0.000000
    15897.737493       0.000000
    15900.111895       0.000000
    15902.488549       0.000000
    15904.864370       0.000000
    15907.242446       0.000000
    15909.619688       0.000000
    15911.999186       0.000000
    15914.377850       0.000000
    15916.758771       0.000000
    15919.138859       0.000000
    15921.519658       0.000000
    15923.902717       0.000000
    15926.284941       0.000001
    15928.669427       0.000002
    15931.053078       0.000004
    15933.438992       0.000008
    15935.824071       0.000015
    15938.211414       0.000027
    15940.597922       0.000050
    15942.986696       0.000090
    15945.374635       0.000158
    15947.764841       0.000274
    15950.154211       0.000465
    15952.545850       0.000776
    15954.936653       0.001271
    15957.329726       0.002044
    15959.721963       0.003225
    15962.116473       0.004997
    15964.510146       0.007600
    15966.906092       0.011349
    15969.301202       0.016638
    15971.698587       0.023948
    15974.095134       0.033842
    15976.493959       0.046955
    15978.891946       0.063967
    15981.292212       0.085568
    15983.691640       0.112401
    15986.093348       0.144999
    15988.494217       0.183714
    15990.897369       0.228640
    15993.299682       0.279555
    15995.704279       0.335874
    15998.108036       0.396633
    16000.514079       0.460513
    16002.919282       0.525907
    16005.326773       0.591021
    16007.733424       0.654010
    16010.142363       0.713136
    16012.550462       0.766916
    16014.960851       0.814251
    16017.370400       0.854527
    16019.782241       0.887635
    16022.193241       0.913957
    16024.606535       0.934267
    16027.018987       0.949609
    16029.433735       0.961135
    16031.847641       0.969947
    16034.263844       0.976968
    16036.679205       0.982850
    16039.096865       0.987944
    16041.513683       0.992337
    16043.932800       0.995916
    16046.351076       0.998485
    16048.771653       0.999866
    16051.191387       1.000000
    16053.613425       0.998998
    16056.034620       0.997147
    16058.458119       0.994873
    16060.880776       0.992660
    16063.305739       0.990956
    16065.729859       0.990078
    16068.156286       0.990156
    16070.581870       0.991100
    16073.009763       0.992625
    16075.436813       0.994316
    16077.866174       0.995720
    16080.294690       0.996450
    16082.725519       0.996266
    16085.155504       0.995131
    16087.587804       0.993220
    16090.019258       0.990882
    16092.453029       0.988561
    16094.885954       0.986686
    16097.321197       0.985593
    16099.755595       0.985446
    16102.192312       0.986197
    16104.628184       0.987601
    16107.064792       0.989268
    16109.503722       0.990747
    16111.941807       0.991634
    16114.382214       0.991653
    16116.821775       0.990817
    16119.263661       0.989198
    16121.704701       0.987066
    16124.148067       0.984844
    16126.590586       0.982974
    16129.035434       0.981823
    16131.479434       0.981594
    16133.925764       0.982291
    16136.371247       0.983709
    16138.819061       0.985487
    16141.266027       0.987181
    16143.715327       0.988341
    16146.163778       0.988688
    16148.614564       0.988093
    16151.064502       0.986636
    16153.516777       0.984586
    16155.968202       0.982344
    16158.421966       0.980354
    16160.874881       0.979001
    16163.330135       0.978532
    16165.784541       0.978994
    16168.241287       0.980231
    16170.697185       0.981913
    16173.155425       0.983616
    16175.612815       0.984907
    16178.072550       0.985450
    16180.531435       0.985070
    16182.992666       0.983800
    16185.453047       0.981868
    16187.915776       0.979648
    16190.377655       0.977576
    16192.841882       0.976056
    16195.305259       0.975362
    16197.770987       0.975587
    16200.235865       0.976612
    16202.703094       0.978131
    16205.169473       0.979717
    16207.638206       0.980903
    16210.106087       0.981281
    16212.576324       0.980566
    16215.045710       0.978645
    16217.517453       0.975564
    16219.988344       0.971478
    16222.461594       0.966566
    16224.933992       0.960921
    16227.408751       0.954457
    16229.882657       0.946830
    16232.358926       0.937419
    16234.834342       0.925352
    16237.312122       0.909585
    16239.789049       0.889037
    16242.268342       0.862730
    16244.746782       0.829943
    16247.227589       0.790330
    16249.707542       0.744010
    16252.189865       0.691584
    16254.671333       0.634105
    16257.155173       0.572993
    16259.638158       0.509909
    16262.123515       0.446612
    16264.608018       0.384813
    16267.094896       0.326045
    16269.580918       0.271566
    16272.069317       0.222296
    16274.556860       0.178797
    16277.046781       0.141283
    16279.535846       0.109664
    16282.027291       0.083606
    16284.517880       0.062601
    16287.010850       0.046032
    16289.502964       0.033240
    16291.997461       0.023570
    16294.491101       0.016412
    16296.985505       0.011221
    16299.482294       0.007533
    16301.978227       0.004965
    16304.476546       0.003214
    16306.974008       0.002042
    16309.473859       0.001274
    16311.972853       0.000781
    16314.474237       0.000470
    16316.974763       0.000277
    16319.477681       0.000161
    16321.979741       0.000092
    16324.484195       0.000051
    16326.987791       0.000028
    16329.493783       0.000015
    16331.998916       0.000008
    16334.506445       0.000004
    16337.013117       0.000002
    16339.522187       0.000001
    16342.030398       0.000001
    16344.541009       0.000000
    16347.050761       0.000000
    16349.562916       0.000000
    16352.074210       0.000000
    16354.587909       0.000000
    16357.100748       0.000000
    16359.615992       0.000000
    16362.130376       0.000000
    16364.647168       0.000000
    16367.163099       0.000000
    16369.681440       0.000000
    16372.198919       0.000000
    16374.718809       0.000000
    16377.237838       0.000000
