160, band 11 module 4 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13923.192653       0.000000
    13925.020936       0.000001
    13926.848514       0.000001
    13928.677757       0.000002
    13930.506295       0.000004
    13932.336499       0.000006
    13934.165998       0.000010
    13935.997164       0.000015
    13937.827625       0.000024
    13939.658567       0.000037
    13941.491176       0.000057
    13943.323081       0.000086
    13945.156654       0.000130
    13946.989522       0.000194
    13948.824060       0.000287
    13950.657892       0.000420
    13952.493395       0.000608
    13954.328192       0.000873
    13956.164661       0.001241
    13958.000424       0.001746
    13959.837860       0.002434
    13961.674590       0.003358
    13963.512993       0.004589
    13965.350690       0.006211
    13967.188871       0.008323
    13969.028726       0.011047
    13970.867875       0.014520
    13972.708700       0.018901
    13974.548819       0.024369
    13976.390614       0.031117
    13978.231702       0.039355
    13980.074469       0.049301
    13981.916528       0.061178
    13983.760266       0.075204
    13985.603296       0.091582
    13987.448007       0.110493
    13989.292010       0.132084
    13991.137694       0.156455
    13992.982669       0.183654
    13994.828132       0.213661
    13996.675277       0.246386
    13998.521714       0.281663
    14000.369834       0.319253
    14002.217246       0.358839
    14004.066342       0.400042
    14005.914729       0.442423
    14007.764802       0.485505
    14009.614166       0.528781
    14011.465217       0.571740
    14013.315558       0.613879
    14015.167587       0.654725
    14017.018906       0.693851
    14018.871914       0.730886
    14020.724212       0.765532
    14022.576999       0.797564
    14024.431477       0.826835
    14026.285245       0.853273
    14028.140704       0.876879
    14029.995452       0.897715
    14031.851893       0.915896
    14033.707623       0.931579
    14035.565046       0.944954
    14037.421758       0.956227
    14039.280165       0.965617
    14041.137860       0.973346
    14042.997251       0.979628
    14044.855930       0.984668
    14046.716306       0.988658
    14048.575970       0.991771
    14050.436126       0.994162
    14052.297980       0.995970
    14054.159123       0.997310
    14056.021964       0.998283
    14057.884093       0.998970
    14059.747922       0.999438
    14061.611038       0.999740
    14063.475855       0.999915
    14065.339960       0.999994
    14067.205766       1.000000
    14069.070860       0.999950
    14070.937657       0.999858
    14072.803740       0.999733
    14074.671527       0.999584
    14076.538601       0.999419
    14078.406170       0.999244
    14080.275445       0.999065
    14082.144006       0.998885
    14084.014274       0.998707
    14085.883828       0.998532
    14087.755089       0.998360
    14089.625636       0.998188
    14091.497892       0.998015
    14093.369433       0.997838
    14095.242684       0.997683
    14097.115219       0.997552
    14098.989466       0.997418
    14100.862998       0.997282
    14102.738241       0.997146
    14104.612770       0.997013
    14106.487796       0.996885
    14108.364536       0.996762
    14110.240561       0.996645
    14112.118299       0.996532
    14113.995322       0.996421
    14115.874060       0.996261
    14117.752082       0.996089
    14119.631821       0.995913
    14121.510843       0.995733
    14123.391583       0.995547
    14125.271606       0.995358
    14127.153348       0.995167
    14129.034372       0.994976
    14130.917117       0.994788
    14132.799144       0.994602
    14134.681673       0.994417
    14136.565922       0.994232
    14138.449455       0.994044
    14140.334709       0.993846
    14142.219246       0.993632
    14144.105506       0.993396
    14145.991048       0.993127
    14147.878315       0.992816
    14149.764863       0.992448
    14151.653137       0.992006
    14153.540692       0.991467
    14155.429973       0.990799
    14157.318536       0.989963
    14159.208827       0.988907
    14161.098398       0.987564
    14162.988474       0.985854
    14164.880279       0.983677
    14166.771364       0.980918
    14168.664180       0.977442
    14170.556276       0.973095
    14172.450103       0.967707
    14174.343210       0.961092
    14176.238050       0.953048
    14178.132170       0.943366
    14180.028023       0.931834
    14181.923155       0.918241
    14183.820022       0.902386
    14185.716168       0.884089
    14187.614050       0.863202
    14189.511211       0.839617
    14191.408879       0.813279
    14193.308285       0.784192
    14195.206969       0.752430
    14197.107391       0.718142
    14199.007092       0.681551
    14200.908532       0.642952
    14202.809251       0.602707
    14204.711709       0.561233
    14206.613446       0.518993
    14208.516924       0.476473
    14210.419679       0.434174
    14212.324177       0.392584
    14214.227953       0.352168
    14216.133472       0.313350
    14218.038268       0.276498
    14219.943575       0.241917
    14221.850627       0.209840
    14223.756956       0.180426
    14225.665031       0.153762
    14227.572382       0.129864
    14229.481481       0.108687
    14231.389856       0.090132
    14233.299980       0.074056
    14235.209379       0.060282
    14237.120528       0.048612
    14239.030953       0.038833
    14240.943129       0.030728
    14242.854580       0.024084
    14244.767782       0.018697
    14246.680260       0.014377
    14248.593252       0.010949
    14250.507996       0.008258
    14252.422016       0.006169
    14254.337790       0.004563
    14256.252838       0.003343
    14258.169642       0.002426
    14260.085721       0.001743
    14262.003556       0.001240
    14263.920665       0.000874
    14265.839531       0.000610
    14267.757672       0.000421
    14269.677571       0.000288
    14271.596744       0.000195
    14273.517676       0.000131
    14275.437882       0.000087
    14277.358605       0.000057
    14279.281089       0.000037
    14281.202846       0.000024
    14283.126366       0.000015
    14285.049158       0.000010
    14286.973714       0.000006
    14288.897542       0.000004
    14290.823135       0.000002
    14292.748001       0.000001
    14294.674632       0.000001
    14296.600535       0.000001
