81, band 6 module 2 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    17548.796075       0.000000
    17551.698719       0.000000
    17554.604205       0.000000
    17557.508771       0.000000
    17560.416181       0.000000
    17563.322671       0.000000
    17566.232007       0.000000
    17569.140423       0.000000
    17572.051686       0.000000
    17574.962029       0.000000
    17577.875223       0.000000
    17580.787496       0.000000
    17583.702621       0.000000
    17586.618713       0.000000
    17589.533884       0.000001
    17592.451910       0.000001
    17595.369016       0.000003
    17598.288979       0.000005
    17601.208020       0.000010
    17604.129922       0.000019
    17607.050902       0.000036
    17609.974744       0.000064
    17612.897663       0.000114
    17615.823448       0.000198
    17618.748310       0.000339
    17621.676038       0.000569
    17624.602844       0.000938
    17627.532519       0.001519
    17630.461270       0.002415
    17633.392893       0.003770
    17636.323593       0.005780
    17639.257166       0.008702
    17642.189815       0.012867
    17645.125340       0.018684
    17648.059941       0.026647
    17650.997420       0.037324
    17653.933975       0.051345
    17656.873410       0.069378
    17659.811920       0.092080
    17662.753313       0.120051
    17665.693781       0.153763
    17668.637134       0.193497
    17671.579561       0.239271
    17674.524876       0.290787
    17677.469265       0.347390
    17680.416543       0.408071
    17683.362895       0.471488
    17686.312139       0.536046
    17689.260457       0.599997
    17692.211669       0.661575
    17695.161954       0.719141
    17698.115136       0.771330
    17701.067390       0.817160
    17704.022543       0.856114
    17706.976769       0.888159
    17709.933896       0.913713
    17712.890095       0.933553
    17715.849197       0.948688
    17718.807372       0.960210
    17721.768452       0.969150
    17724.728604       0.976354
    17727.691663       0.982415
    17730.653794       0.987647
    17733.618835       0.992122
    17736.582947       0.995740
    17739.549972       0.998332
    17742.516067       0.999760
    17745.485077       1.000000
    17748.453158       0.999186
    17751.424155       0.997612
    17754.394223       0.995691
    17757.367210       0.993876
    17760.339268       0.992576
    17763.314246       0.992072
    17766.288294       0.992462
    17769.265266       0.993639
    17772.241308       0.995321
    17775.220275       0.997113
    17778.198312       0.998595
    17781.179277       0.999413
    17784.161242       0.999362
    17787.142276       0.998424
    17790.126241       0.996778
    17793.109275       0.994758
    17796.095243       0.992777
    17799.080280       0.991240
    17802.068252       0.990453
    17805.055293       0.990554
    17808.045271       0.991486
    17811.034318       0.993012
    17814.026306       0.994753
    17817.017361       0.996285
    17820.011359       0.997232
    17823.004425       0.997346
    17826.000436       0.996561
    17828.995514       0.995009
    17831.993539       0.992991
    17834.990632       0.990911
    17837.990674       0.989189
    17840.989783       0.988226
    17843.991844       0.988198
    17846.992971       0.989056
    17849.997053       0.990603
    17853.000201       0.992491
    17856.006305       0.994301
    17859.011476       0.995630
    17862.019605       0.996182
    17865.026800       0.995834
    17868.036957       0.994660
    17871.046178       0.992914
    17874.058364       0.990941
    17877.069614       0.989200
    17880.083830       0.988063
    17883.097111       0.987771
    17886.113361       0.988375
    17889.128675       0.989732
    17892.146959       0.991533
    17895.164308       0.993370
    17898.184630       0.994831
    17901.204015       0.995583
    17904.226377       0.995451
    17907.247801       0.994453
    17910.272204       0.992798
    17913.295669       0.990838
    17916.322115       0.988991
    17919.347624       0.987651
    17922.376115       0.987094
    17925.403669       0.987425
    17928.434208       0.988545
    17931.463809       0.990176
    17934.496397       0.991910
    17937.528048       0.993296
    17940.562688       0.993928
    17943.596390       0.993513
    17946.633084       0.991918
    17949.668839       0.989166
    17952.707589       0.985390
    17955.745400       0.980756
    17958.786208       0.975360
    17961.826077       0.969131
    17964.868944       0.961757
    17967.910873       0.952656
    17970.955803       0.940994
    17973.999793       0.925759
    17977.046787       0.905881
    17980.092842       0.880371
    17983.141902       0.848465
    17986.191997       0.809759
    17989.241151       0.764286
    17992.293316       0.712559
    17995.344539       0.655543
    17998.398775       0.594584
    18001.452070       0.531295
    18004.508380       0.467413
    18007.563748       0.404660
    18010.622134       0.344608
    18013.679578       0.288578
    18016.740041       0.237568
    18019.799563       0.192225
    18022.862106       0.152845
    18025.923708       0.119415
    18028.988333       0.091661
    18032.052017       0.069117
    18035.118726       0.051197
    18038.184494       0.037250
    18041.253290       0.026621
    18044.321144       0.018686
    18047.392028       0.012883
    18050.461970       0.008723
    18053.534946       0.005801
    18056.606978       0.003789
    18059.682046       0.002430
    18062.756171       0.001531
    18065.833334       0.000947
    18068.909554       0.000575
    18071.988814       0.000343
    18075.067131       0.000201
    18078.148490       0.000116
    18081.228906       0.000065
    18084.312367       0.000036
    18087.394883       0.000020
    18090.480448       0.000011
    18093.565067       0.000006
    18096.652738       0.000003
    18099.739463       0.000001
    18102.829241       0.000001
    18105.918074       0.000000
    18109.009962       0.000000
    18112.100904       0.000000
    18115.194905       0.000000
    18118.287959       0.000000
    18121.384074       0.000000
    18124.479242       0.000000
    18127.577473       0.000000
    18130.674758       0.000000
    18133.775108       0.000000
    18136.874511       0.000000
    18139.976982       0.000000
    18143.078505       0.000000
    18146.183099       0.000000
