127, band 9 module 3 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    14666.346437       0.000001
    14668.104590       0.000002
    14669.863164       0.000003
    14671.622160       0.000004
    14673.382892       0.000006
    14675.142732       0.000010
    14676.902994       0.000014
    14678.663679       0.000021
    14680.424786       0.000030
    14682.186316       0.000043
    14683.948269       0.000061
    14685.710644       0.000087
    14687.474759       0.000123
    14689.237981       0.000172
    14691.001627       0.000239
    14692.765696       0.000329
    14694.530189       0.000452
    14696.295106       0.000615
    14698.060446       0.000832
    14699.826211       0.001117
    14701.593720       0.001491
    14703.360334       0.001975
    14705.127372       0.002599
    14706.894835       0.003397
    14708.662724       0.004410
    14710.431037       0.005686
    14712.199776       0.007281
    14713.970261       0.009260
    14715.739851       0.011698
    14717.509866       0.014678
    14719.280308       0.018294
    14721.051175       0.022647
    14722.822469       0.027849
    14724.594188       0.034016
    14726.366335       0.041274
    14728.140232       0.049749
    14729.913232       0.059568
    14731.686659       0.070858
    14733.460512       0.083738
    14735.234794       0.098318
    14737.009502       0.114693
    14738.784639       0.132939
    14740.560203       0.153111
    14742.337521       0.175235
    14744.113941       0.199309
    14745.890789       0.225295
    14747.668066       0.253121
    14749.445771       0.282679
    14751.223904       0.313824
    14753.002467       0.346375
    14754.782787       0.380121
    14756.562207       0.414823
    14758.342057       0.450215
    14760.122337       0.486019
    14761.903046       0.521942
    14763.684184       0.557691
    14765.465753       0.592975
    14767.247751       0.627515
    14769.031512       0.661050
    14770.814371       0.693344
    14772.597661       0.724189
    14774.381381       0.753410
    14776.165533       0.780867
    14777.950115       0.806459
    14779.735129       0.830119
    14781.520573       0.851817
    14783.307783       0.871556
    14785.094091       0.889369
    14786.880831       0.905317
    14788.668003       0.919481
    14790.455606       0.931961
    14792.243642       0.942871
    14794.032111       0.952331
    14795.822347       0.960471
    14797.611681       0.967419
    14799.401448       0.973303
    14801.191648       0.978249
    14802.982281       0.982374
    14804.773347       0.985790
    14806.564846       0.988600
    14808.356779       0.990898
    14810.150485       0.992770
    14811.943286       0.994288
    14813.736522       0.995518
    14815.530191       0.996517
    14817.324296       0.997330
    14819.118834       0.997998
    14820.913807       0.998550
    14822.709216       0.999012
    14824.506400       0.999404
    14826.302679       0.999666
    14828.099393       0.999799
    14829.896543       0.999895
    14831.694128       0.999958
    14833.492149       0.999992
    14835.290607       1.000000
    14837.090844       0.999982
    14838.890173       0.999939
    14840.689940       0.999871
    14842.490143       0.999779
    14844.290783       0.999660
    14846.091860       0.999514
    14847.893374       0.999331
    14849.695325       0.999094
    14851.499060       0.998824
    14853.301886       0.998518
    14855.105150       0.998171
    14856.908853       0.997778
    14858.712993       0.997334
    14860.517571       0.996829
    14862.322588       0.996255
    14864.128043       0.995597
    14865.935286       0.994839
    14867.741620       0.993960
    14869.548392       0.992933
    14871.355603       0.991726
    14873.163254       0.990300
    14874.971344       0.988608
    14876.779875       0.986596
    14878.590196       0.984200
    14880.399606       0.981347
    14882.209456       0.977955
    14884.019746       0.973933
    14885.830477       0.969182
    14887.641649       0.963594
    14889.453262       0.957055
    14891.265315       0.949446
    14893.079163       0.940644
    14894.892099       0.930527
    14896.705477       0.918975
    14898.519296       0.905875
    14900.333557       0.891121
    14902.148260       0.874623
    14903.963405       0.856309
    14905.778992       0.836129
    14907.596378       0.814058
    14909.412850       0.790103
    14911.229765       0.764300
    14913.047123       0.736722
    14914.864924       0.707476
    14916.683168       0.676705
    14918.501856       0.644585
    14920.322346       0.611323
    14922.141921       0.577152
    14923.961940       0.542330
    14925.782403       0.507128
    14927.603311       0.471827
    14929.424662       0.436712
    14931.246458       0.402062
    14933.068699       0.368146
    14934.892746       0.335215
    14936.715877       0.303496
    14938.539453       0.273190
    14940.363475       0.244464
    14942.187942       0.217453
    14944.012854       0.192256
    14945.838213       0.168938
    14947.664017       0.147528
    14949.491631       0.128026
    14951.318329       0.110400
    14953.145472       0.094595
    14954.973062       0.080533
    14956.801100       0.068118
    14958.629584       0.057243
    14960.458515       0.047790
    14962.289259       0.039636
    14964.119086       0.032656
    14965.949360       0.026728
    14967.780081       0.021730
    14969.611251       0.017549
    14971.442868       0.014078
    14973.274934       0.011217
    14975.107449       0.008878
    14976.941780       0.006979
    14978.775193       0.005450
    14980.609054       0.004227
    14982.443364       0.003256
    14984.278123       0.002491
    14986.113332       0.001893
    14987.948990       0.001428
    14989.785098       0.001071
    14991.623028       0.000797
    14993.460037       0.000589
    14995.297495       0.000433
    14997.135404       0.000316
    14998.973764       0.000229
    15000.812574       0.000165
    15002.651836       0.000118
    15004.492922       0.000083
    15006.333087       0.000059
    15008.173702       0.000041
    15010.014769       0.000029
    15011.856288       0.000020
    15013.698259       0.000014
    15015.540681       0.000009
    15017.383556       0.000006
    15019.228261       0.000004
    15021.072041       0.000003
    15022.916274       0.000002
    15024.760960       0.000001
