36, band 3 module 2 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22106.365295       0.000000
    22110.961154       0.000000
    22115.560417       0.000000
    22120.161594       0.000000
    22124.764686       0.000000
    22129.369695       0.000000
    22133.975125       0.000000
    22138.583968       0.000000
    22143.194732       0.000000
    22147.807416       0.000000
    22152.422022       0.000000
    22157.038552       0.000000
    22161.655507       0.000000
    22166.275886       0.000000
    22170.898193       0.000001
    22175.522427       0.000002
    22180.148591       0.000004
    22184.775184       0.000007
    22189.405209       0.000013
    22194.037168       0.000024
    22198.671061       0.000044
    22203.306889       0.000077
    22207.944654       0.000135
    22212.582851       0.000232
    22217.224492       0.000391
    22221.868073       0.000649
    22226.513596       0.001056
    22231.161062       0.001690
    22235.810472       0.002656
    22240.460317       0.004103
    22245.113617       0.006226
    22249.768865       0.009284
    22254.426062       0.013603
    22259.085209       0.019584
    22263.744795       0.027705
    22268.407845       0.038515
    22273.072849       0.052617
    22277.739807       0.070640
    22282.408722       0.093205
    22287.079595       0.120871
    22291.750909       0.154075
    22296.425699       0.193070
    22301.102451       0.237867
    22305.781165       0.288179
    22310.461842       0.343393
    22315.142964       0.402563
    22319.827572       0.464443
    22324.514147       0.527546
    22329.202690       0.590240
    22333.893203       0.650872
    22338.585687       0.707893
    22343.278620       0.759992
    22347.975049       0.806199
    22352.673453       0.845960
    22357.373833       0.879162
    22362.076190       0.906104
    22366.780526       0.927426
    22371.485314       0.944000
    22376.193609       0.956799
    22380.903887       0.966769
    22385.616149       0.974718
    22390.330395       0.981247
    22395.045096       0.986722
    22399.763315       0.991293
    22404.483522       0.994952
    22409.205719       0.997611
    22413.929907       0.999191
    22418.656087       0.999691
    22423.382727       0.999233
    22428.112895       0.998067
    22432.845059       0.996542
    22437.579220       0.995045
    22442.315380       0.993931
    22447.052002       0.993454
    22451.792163       0.993717
    22456.534325       0.994652
    22461.278492       0.996039
    22466.024663       0.997557
    22470.772840       0.998854
    22475.521484       0.999626
    22480.273677       0.999687
    22485.027880       0.999008
    22489.784094       0.997721
    22494.542321       0.996098
    22499.301017       0.994485
    22504.063272       0.993230
    22508.827543       0.992605
    22513.593833       0.992748
    22518.362141       0.993630
    22523.132470       0.995068
    22527.903271       0.996757
    22532.677643       0.998344
    22537.454039       0.999502
    22542.232461       1.000000
    22547.012910       0.999470
    22551.795386       0.998255
    22556.578339       0.996607
    22561.364874       0.994845
    22566.153442       0.993307
    22570.944042       0.992281
    22575.736677       0.991934
    22580.529792       0.992277
    22585.326499       0.993165
    22590.125245       0.994327
    22594.926030       0.995286
    22599.728856       0.995516
    22604.533724       0.995120
    22609.339076       0.993994
    22614.148032       0.992196
    22618.959034       0.989929
    22623.772083       0.987500
    22628.587181       0.985250
    22633.402766       0.983482
    22638.221966       0.982387
    22643.043217       0.982011
    22647.866523       0.982227
    22652.691884       0.982792
    22657.519302       0.983384
    22662.347210       0.983670
    22667.178744       0.983387
    22672.012339       0.982396
    22676.847996       0.980718
    22681.685715       0.978523
    22686.523929       0.976096
    22691.365779       0.973771
    22696.209696       0.971859
    22701.055681       0.970581
    22705.903736       0.970003
    22710.753862       0.970035
    22715.604486       0.970440
    22720.458758       0.970883
    22725.315105       0.970996
    22730.173528       0.970443
    22735.034030       0.968984
    22739.896610       0.966495
    22744.759692       0.962972
    22749.626434       0.958484
    22754.495259       0.953108
    22759.366169       0.946844
    22764.239164       0.939543
    22769.112665       0.930855
    22773.989835       0.920207
    22778.869095       0.906834
    22783.750447       0.889845
    22788.633891       0.868327
    22793.519428       0.841470
    22798.405475       0.808686
    22803.295204       0.769720
    22808.187031       0.724704
    22813.080957       0.674187
    22817.976984       0.619112
    22822.873523       0.560743
    22827.773754       0.500559
    22832.676090       0.440136
    22837.580532       0.381018
    22842.487082       0.324606
    22847.395740       0.272069
    22852.304915       0.224284
    22857.217794       0.181812
    22862.132786       0.144903
    22867.049892       0.113527
    22871.969113       0.087427
    22876.890452       0.066173
    22881.812311       0.049223
    22886.737887       0.035982
    22891.665584       0.025847
    22896.595403       0.018245
    22901.527346       0.012655
    22906.459813       0.008624
    22911.396007       0.005775
    22916.334329       0.003800
    22921.274780       0.002457
    22926.217362       0.001561
    22931.162076       0.000974
    22936.107318       0.000597
    22941.056300       0.000360
    22946.007417       0.000213
    22950.960672       0.000124
    22955.916066       0.000071
    22960.871992       0.000040
    22965.831667       0.000022
    22970.793486       0.000012
    22975.757449       0.000006
    22980.723558       0.000003
    22985.691814       0.000002
    22990.660605       0.000001
    22995.633160       0.000000
    23000.607865       0.000000
    23005.584724       0.000000
    23010.563736       0.000000
    23015.543288       0.000000
    23020.526613       0.000000
    23025.512096       0.000000
    23030.499739       0.000000
    23035.489543       0.000000
    23040.481510       0.000000
    23045.474020       0.000000
    23050.470316       0.000000
    23055.468779       0.000000
    23060.469410       0.000000
