13, band 1 module 5 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
160
Wavenumber (cm-1)   Filter response
    24323.995501       0.000000
    24330.994188       0.000000
    24337.998711       0.000000
    24345.005459       0.000000
    24352.016243       0.000000
    24359.032876       0.000000
    24366.051743       0.000000
    24373.076468       0.000000
    24380.103431       0.000001
    24387.134447       0.000001
    24394.171336       0.000003
    24401.210469       0.000006
    24408.255485       0.000013
    24415.302750       0.000026
    24422.355906       0.000051
    24429.411317       0.000099
    24436.470806       0.000186
    24443.536200       0.000343
    24450.603856       0.000617
    24457.677425       0.001084
    24464.753262       0.001860
    24471.833195       0.003115
    24478.919055       0.005098
    24486.007190       0.008147
    24493.101262       0.012719
    24500.197614       0.019395
    24507.298079       0.028891
    24514.404494       0.042044
    24521.513198       0.059779
    24528.627861       0.083050
    24535.744817       0.112720
    24542.865904       0.149473
    24549.992965       0.193773
    24557.122326       0.245649
    24564.257671       0.304631
    24571.395320       0.369707
    24578.537120       0.439336
    24585.684916       0.511534
    24592.835025       0.584036
    24599.991141       0.653244
    24607.149575       0.717936
    24614.312177       0.776381
    24621.480799       0.827371
    24628.651747       0.870334
    24635.828726       0.905325
    24643.008035       0.932916
    24650.191530       0.954038
    24657.381070       0.969781
    24664.572948       0.981222
    24671.770880       0.989300
    24678.971156       0.994746
    24686.177496       0.998096
    24693.386185       0.999741
    24700.599085       1.000000
    24707.818062       0.999186
    24715.039397       0.997633
    24722.266819       0.995683
    24729.496604       0.993657
    24736.730618       0.991786
    24743.970734       0.990179
    24751.213220       0.988810
    24758.461817       0.987541
    24765.712790       0.986189
    24772.968011       0.984590
    24780.229358       0.982661
    24787.493088       0.980435
    24794.762954       0.978045
    24802.035208       0.975681
    24809.311729       0.973521
    24816.594401       0.971674
    24823.879469       0.970141
    24831.170697       0.968814
    24838.464327       0.967522
    24845.762242       0.966085
    24853.066333       0.964387
    24860.372833       0.962413
    24867.685517       0.960259
    24875.000617       0.958102
    24882.320021       0.956138
    24889.645625       0.954523
    24896.973652       0.953313
    24904.307887       0.952440
    24911.644552       0.951759
    24918.985540       0.951078
    24926.332752       0.950217
    24933.682401       0.949072
    24941.038283       0.947636
    24948.396608       0.945999
    24955.761176       0.944301
    24963.128192       0.941493
    24970.499559       0.935401
    24977.877184       0.929460
    24985.257265       0.923582
    24992.643614       0.917632
    25000.032425       0.911480
    25007.425606       0.905050
    25014.825070       0.898350
    25022.227004       0.891473
    25029.635232       0.883990
    25037.045934       0.876481
    25044.461026       0.869185
    25051.882427       0.862122
    25059.306311       0.855226
    25066.736514       0.848374
    25074.169206       0.841426
    25081.606307       0.834282
    25089.049741       0.826998
    25096.495674       0.819696
    25103.947950       0.812328
    25111.402729       0.805027
    25118.861937       0.797898
    25126.327504       0.790985
    25133.795582       0.784253
    25141.270030       0.777606
    25148.746995       0.770919
    25156.228408       0.764304
    25163.716207       0.757511
    25171.206530       0.750535
    25178.703249       0.743460
    25186.202499       0.736401
    25193.706217       0.729468
    25201.216346       0.722722
    25208.729015       0.716157
    25216.248104       0.709815
    25223.769739       0.703612
    25231.297805       0.697308
    25238.828422       0.690833
    25246.363535       0.684180
    25253.905095       0.677407
    25261.449215       0.670609
    25268.999792       0.663892
    25276.552935       0.657327
    25284.110594       0.651177
    25291.674726       0.645156
    25299.241432       0.639176
    25306.814621       0.633136
    25314.390390       0.626959
    25321.970697       0.620617
    25329.557502       0.614138
    25337.146896       0.607595
    25344.742799       0.601207
    25352.341297       0.595018
    25359.944352       0.588933
    25367.553932       0.582901
    25375.166116       0.576808
    25382.784836       0.570497
    25390.406164       0.563791
    25398.032071       0.556509
    25405.664530       0.548501
    25413.299606       0.539784
    25420.941245       0.529930
    25428.585508       0.518679
    25436.234369       0.505704
    25443.889809       0.490618
    25451.547882       0.473009
    25459.212544       0.452500
    25466.879844       0.428823
    25474.553744       0.402022
    25482.230289       0.372184
    25489.911462       0.339658
