297, band 20 module 4 CCD column 730 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    10483.773954       0.000000
    10485.364744       0.000000
    10486.956016       0.000001
    10488.547772       0.000001
    10490.140011       0.000003
    10491.732734       0.000006
    10493.325940       0.000013
    10494.919630       0.000026
    10496.513804       0.000051
    10498.108463       0.000100
    10499.703606       0.000189
    10501.299235       0.000350
    10502.895348       0.000632
    10504.491946       0.001111
    10506.089030       0.001905
    10507.686600       0.003185
    10509.284655       0.005193
    10510.883197       0.008254
    10512.482225       0.012796
    10514.081740       0.019347
    10515.681742       0.028532
    10517.282230       0.041049
    10518.883206       0.057624
    10520.484669       0.078946
    10522.086620       0.105583
    10523.689059       0.137893
    10525.291986       0.175934
    10526.895402       0.219394
    10528.499306       0.267561
    10530.103699       0.319335
    10531.708581       0.373299
    10533.313952       0.427833
    10534.919813       0.481269
    10536.526163       0.532037
    10538.133003       0.578824
    10539.740334       0.620673
    10541.348155       0.657037
    10542.956467       0.687772
    10544.565269       0.713082
    10546.174563       0.733431
    10547.784347       0.749437
    10549.394624       0.761788
    10551.005392       0.771174
    10552.616652       0.778233
    10554.228404       0.783530
    10555.840648       0.787547
    10557.453386       0.790675
    10559.066616       0.793213
    10560.680339       0.795379
    10562.294555       0.797318
    10563.909265       0.799114
    10565.524469       0.800811
    10567.140167       0.802436
    10568.756359       0.804006
    10570.373046       0.805537
    10571.990227       0.807058
    10573.607903       0.808589
    10575.226074       0.810147
    10576.844741       0.811727
    10578.463903       0.813322
    10580.083561       0.814909
    10581.703715       0.816470
    10583.324365       0.818004
    10584.945512       0.819522
    10586.567156       0.821044
    10588.189296       0.822588
    10589.811934       0.824167
    10591.435069       0.825769
    10593.058702       0.827375
    10594.682832       0.828965
    10596.307461       0.830528
    10597.932588       0.832068
    10599.558214       0.833599
    10601.184338       0.835153
    10602.810961       0.836739
    10604.438084       0.838364
    10606.065706       0.840018
    10607.693828       0.841687
    10609.322450       0.843358
    10610.951572       0.845031
    10612.581194       0.846725
    10614.211317       0.848459
    10615.841941       0.850254
    10617.473066       0.852124
    10619.104692       0.854064
    10620.736820       0.856051
    10622.369450       0.858055
    10624.002581       0.860112
    10625.636215       0.862136
    10627.270351       0.864120
    10628.904990       0.866073
    10630.540133       0.868003
    10632.175778       0.869915
    10633.811926       0.871844
    10635.448578       0.874063
    10637.085735       0.876230
    10638.723395       0.878341
    10640.361559       0.880404
    10642.000228       0.882438
    10643.639402       0.884467
    10645.279081       0.886533
    10646.919265       0.888705
    10648.559955       0.890888
    10650.201151       0.893065
    10651.842852       0.895221
    10653.485060       0.897348
    10655.127774       0.899454
    10656.770995       0.901561
    10658.414722       0.903697
    10660.058957       0.905860
    10661.703699       0.908046
    10663.348949       0.910243
    10664.994707       0.912429
    10666.640972       0.914591
    10668.287746       0.916733
    10669.935029       0.918870
    10671.582820       0.921012
    10673.231121       0.923175
    10674.879930       0.925365
    10676.529250       0.927576
    10678.179078       0.929790
    10679.829417       0.931996
    10681.480266       0.934184
    10683.131626       0.936347
    10684.783496       0.938502
    10686.435877       0.940668
    10688.088770       0.942859
    10689.742173       0.945077
    10691.396089       0.947321
    10693.050516       0.949567
    10694.705455       0.951792
    10696.360907       0.953988
    10698.016871       0.956165
    10699.673348       0.958339
    10701.330338       0.960531
    10702.987841       0.962763
    10704.645858       0.965026
    10706.304389       0.967297
    10707.963433       0.969556
    10709.622992       0.971789
    10711.283066       0.973994
    10712.943654       0.976185
    10714.604757       0.978394
    10716.266375       0.980630
    10717.928509       0.982890
    10719.591159       0.985165
    10721.254324       0.987427
    10722.918005       0.989647
    10724.582203       0.991797
    10726.246918       0.993863
    10727.912149       0.995796
    10729.577898       0.997532
    10731.244164       0.998954
    10732.910948       0.999873
    10734.578249       1.000000
    10736.246069       0.998937
    10737.914407       0.996184
    10739.583263       0.991081
    10741.252638       0.982869
    10742.922533       0.970681
    10744.592946       0.953582
    10746.263879       0.930631
    10747.935332       0.900969
    10749.607305       0.863957
    10751.279799       0.819258
    10752.952812       0.766998
    10754.626347       0.707833
    10756.300402       0.642958
    10757.974979       0.574054
    10759.650078       0.503156
    10761.325698       0.432475
    10763.001840       0.364171
    10764.678504       0.300179
    10766.355691       0.242036
    10768.033400       0.190790
    10769.711632       0.146957
    10771.390388       0.110564
    10773.069667       0.081224
    10774.749469       0.058248
    10776.429796       0.040767
    10778.110647       0.027841
    10779.792022       0.018550
    10781.473922       0.012057
    10783.156346       0.007644
    10784.839296       0.004727
    10786.522772       0.002851
    10788.206773       0.001677
    10789.891300       0.000962
    10791.576353       0.000538
    10793.261932       0.000293
    10794.948038       0.000156
    10796.634671       0.000081
    10798.321831       0.000041
    10800.009519       0.000020
    10801.697734       0.000010
    10803.386477       0.000005
    10805.075748       0.000002
    10806.765547       0.000001
    10808.455875       0.000000
    10810.146732       0.000000
