206, band 14 module 4 CCD column 374 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    12968.970487       0.000002
    12970.022813       0.000002
    12971.074283       0.000003
    12972.126950       0.000004
    12973.178761       0.000006
    12974.231769       0.000008
    12975.283922       0.000010
    12976.337272       0.000014
    12977.389766       0.000018
    12978.442430       0.000024
    12979.496294       0.000032
    12980.549300       0.000043
    12981.603505       0.000056
    12982.656854       0.000073
    12983.711402       0.000095
    12984.765092       0.000123
    12985.819982       0.000159
    12986.874015       0.000204
    12987.929248       0.000261
    12988.983623       0.000333
    12990.039199       0.000423
    12991.093917       0.000535
    12992.148806       0.000675
    12993.204896       0.000847
    12994.260128       0.001060
    12995.316562       0.001320
    12996.372137       0.001638
    12997.428914       0.002025
    12998.484832       0.002493
    12999.541953       0.003058
    13000.598215       0.003736
    13001.655680       0.004546
    13002.712284       0.005511
    13003.770093       0.006655
    13004.827042       0.008004
    13005.885195       0.009590
    13006.942487       0.011447
    13007.999952       0.013609
    13009.058621       0.016118
    13010.116430       0.019017
    13011.175443       0.022350
    13012.233596       0.026168
    13013.292955       0.030522
    13014.351452       0.035466
    13015.411156       0.041055
    13016.469998       0.047344
    13017.530046       0.054392
    13018.589233       0.062255
    13019.649627       0.070987
    13020.709158       0.080644
    13021.768862       0.091275
    13022.829774       0.102927
    13023.889823       0.115641
    13024.951081       0.129453
    13026.011476       0.144389
    13027.073079       0.160470
    13028.133819       0.177705
    13029.195768       0.196094
    13030.256854       0.215634
    13031.319150       0.236303
    13032.380582       0.258061
    13033.443224       0.280861
    13034.505001       0.304645
    13035.566952       0.329342
    13036.630114       0.354870
    13037.692411       0.381137
    13038.755919       0.408041
    13039.818563       0.435470
    13040.882418       0.463306
    13041.945409       0.491425
    13043.009611       0.519700
    13044.072948       0.547999
    13045.137497       0.576193
    13046.201182       0.604151
    13047.266079       0.631745
    13048.330110       0.658855
    13049.395354       0.685364
    13050.459733       0.711163
    13051.524286       0.736152
    13052.590052       0.760242
    13053.654952       0.783353
    13054.721066       0.805415
    13055.786314       0.826371
    13056.852776       0.846174
    13057.918371       0.864787
    13058.985182       0.882186
    13060.051126       0.898354
    13061.118285       0.913284
    13062.184577       0.926975
    13063.252085       0.939435
    13064.318725       0.950675
    13065.385540       0.960711
    13066.453571       0.969563
    13067.520735       0.977250
    13068.589115       0.983794
    13069.656627       0.989214
    13070.725357       0.993529
    13071.793218       0.996755
    13072.862297       0.998904
    13073.930508       0.999984
    13074.999936       1.000000
    13076.068496       0.998952
    13077.138274       0.996836
    13078.207184       0.993643
    13079.276268       0.989361
    13080.346572       0.983975
    13081.416006       0.977495
    13082.486659       0.969891
    13083.556443       0.961122
    13084.627447       0.951169
    13085.697582       0.940013
    13086.768936       0.927637
    13087.839421       0.914030
    13088.911126       0.899184
    13089.981961       0.883099
    13091.054018       0.865783
    13092.125203       0.847251
    13093.197611       0.827529
    13094.269147       0.806653
    13095.340859       0.784669
    13096.413794       0.761634
    13097.485857       0.737616
    13098.559143       0.712698
    13099.631557       0.686968
    13100.705194       0.660523
    13101.777960       0.633472
    13102.851950       0.605930
    13103.925067       0.578018
    13104.999408       0.549863
    13106.072878       0.521594
    13107.147571       0.493342
    13108.221393       0.465236
    13109.295390       0.437405
    13110.370612       0.409973
    13111.444961       0.383057
    13112.520536       0.356769
    13113.595238       0.331211
    13114.671166       0.306477
    13115.746220       0.282645
    13116.822501       0.259789
    13117.897908       0.237970
    13118.974542       0.217234
    13120.050302       0.197618
    13121.127289       0.179144
    13122.203402       0.161823
    13123.279692       0.145657
    13124.357210       0.130636
    13125.433853       0.116741
    13126.511724       0.103946
    13127.588721       0.092214
    13128.666946       0.081507
    13129.744296       0.071776
    13130.822876       0.062973
    13131.900580       0.055044
    13132.979514       0.047932
    13134.057572       0.041582
    13135.136860       0.035937
    13136.215272       0.030941
    13137.293862       0.026538
    13138.373682       0.022676
    13139.452626       0.019302
    13140.532801       0.016367
    13141.612100       0.013825
    13142.692630       0.011633
    13143.772284       0.009751
    13144.853169       0.008142
    13145.933177       0.006773
    13147.014419       0.005612
    13148.094782       0.004632
    13149.176379       0.003808
    13150.257098       0.003119
    13151.339050       0.002544
    13152.420125       0.002067
    13153.501377       0.001673
    13154.583863       0.001349
    13155.665472       0.001084
    13156.748314       0.000867
    13157.830278       0.000691
    13158.913477       0.000548
    13159.995797       0.000434
    13161.079353       0.000341
    13162.162030       0.000268
    13163.245942       0.000209
    13164.328975       0.000163
    13165.413244       0.000126
    13166.496634       0.000098
    13167.580202       0.000075
    13168.665007       0.000058
    13169.748932       0.000044
    13170.834095       0.000033
    13171.918377       0.000025
    13173.003897       0.000019
    13174.088536       0.000014
    13175.174414       0.000011
    13176.259411       0.000008
    13177.345646       0.000006
    13178.431001       0.000004
    13179.517595       0.000003
    13180.603307       0.000002
    13181.689198       0.000002
