32, band 3 module 1 CCD column 374 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    22113.667951       0.000000
    22118.269834       0.000000
    22122.872139       0.000000
    22127.477853       0.000000
    22132.085486       0.000000
    22136.693542       0.000000
    22141.305014       0.000000
    22145.916911       0.000000
    22150.532227       0.000000
    22155.149466       0.000000
    22159.767133       0.000000
    22164.388224       0.000000
    22169.009743       0.000000
    22173.634690       0.000001
    22178.261568       0.000001
    22182.888875       0.000002
    22187.519615       0.000004
    22192.150786       0.000008
    22196.785395       0.000014
    22201.421940       0.000027
    22206.058917       0.000048
    22210.699337       0.000084
    22215.340191       0.000147
    22219.984492       0.000251
    22224.630735       0.000420
    22229.277413       0.000693
    22233.927543       0.001124
    22238.579619       0.001789
    22243.232133       0.002801
    22247.888104       0.004308
    22252.544513       0.006511
    22257.204384       0.009671
    22261.866207       0.014118
    22266.528470       0.020254
    22271.194200       0.028557
    22275.860372       0.039572
    22280.530014       0.053896
    22285.201614       0.072150
    22289.873658       0.094941
    22294.549177       0.122809
    22299.225141       0.156175
    22303.904586       0.195274
    22308.585994       0.240098
    22313.267848       0.290348
    22317.953189       0.345404
    22322.638976       0.404323
    22327.328253       0.465872
    22332.019501       0.528584
    22336.711197       0.590858
    22341.406389       0.651075
    22346.102031       0.707721
    22350.801172       0.759517
    22355.502290       0.805520
    22360.203859       0.845189
    22364.908934       0.878408
    22369.614461       0.905465
    22374.323497       0.926975
    22379.034516       0.943778
    22383.745990       0.956811
    22388.460978       0.966989
    22393.176423       0.975097
    22397.895385       0.981722
    22402.616337       0.987232
    22407.337747       0.991785
    22412.062680       0.995394
    22416.789606       0.997992
    22421.516993       0.999522
    22426.247908       1.000000
    22430.979285       0.999555
    22435.714195       0.998435
    22440.451105       0.996977
    22445.188477       0.995553
    22449.929388       0.994499
    22454.670764       0.994052
    22459.415682       0.994306
    22464.162606       0.995188
    22468.909997       0.996487
    22473.660935       0.997894
    22478.412341       0.999076
    22483.167300       0.999748
    22487.924270       0.999737
    22492.681710       0.999021
    22497.442708       0.997734
    22502.204176       0.996137
    22506.969207       0.994562
    22511.736255       0.993336
    22516.503777       0.992713
    22521.274866       0.992814
    22526.046429       0.993606
    22530.821563       0.994904
    22535.598722       0.996414
    22540.376357       0.997799
    22545.157569       0.998662
    22549.939259       0.998804
    22554.724529       0.998234
    22559.511831       0.997042
    22564.299612       0.995456
    22569.090980       0.993787
    22573.882828       0.992365
    22578.678267       0.991463
    22583.475744       0.991236
    22588.273702       0.991686
    22593.075258       0.992664
    22597.878856       0.993563
    22602.682937       0.994357
    22607.490622       0.994766
    22612.298791       0.994558
    22617.110567       0.993637
    22621.924392       0.992065
    22626.738704       0.990045
    22631.556628       0.987881
    22636.375041       0.985906
    22641.197070       0.984414
    22646.021155       0.983582
    22650.845729       0.983441
    22655.673926       0.983886
    22660.502615       0.984669
    22665.334931       0.985467
    22670.169307       0.985953
    22675.004178       0.985870
    22679.842681       0.985087
    22684.681679       0.983625
    22689.524313       0.981659
    22694.369015       0.979473
    22699.214214       0.977398
    22704.063056       0.975741
    22708.912396       0.974712
    22713.765382       0.974379
    22718.620443       0.974649
    22723.476004       0.975284
    22728.335217       0.975950
    22733.194932       0.976280
    22738.058304       0.975940
    22742.923757       0.974693
    22747.789713       0.972419
    22752.659332       0.969115
    22757.529455       0.964849
    22762.403245       0.959696
    22767.279123       0.953658
    22772.155508       0.946584
    22777.035565       0.938119
    22781.917715       0.927685
    22786.800373       0.914508
    22791.686710       0.897686
    22796.573557       0.876296
    22801.464087       0.849518
    22806.356715       0.816752
    22811.249856       0.777726
    22816.146685       0.732569
    22821.044028       0.681826
    22825.945064       0.626441
    22830.848205       0.567680
    22835.751862       0.507033
    22840.659217       0.446089
    22845.567090       0.386407
    22850.478665       0.329407
    22855.392353       0.276277
    22860.306560       0.227910
    22865.224476       0.184884
    22870.142913       0.147460
    22875.065062       0.115619
    22879.989331       0.089109
    22884.914122       0.067500
    22889.842632       0.050252
    22894.771666       0.036766
    22899.704424       0.026434
    22904.639308       0.018676
    22909.574717       0.012966
    22914.513856       0.008845
    22919.453523       0.005929
    22924.396923       0.003905
    22929.342456       0.002527
    22934.288518       0.001607
    22939.238320       0.001004
    22944.188653       0.000616
    22949.142730       0.000372
    22954.098947       0.000220
    22959.055697       0.000128
    22964.016197       0.000073
    22968.978841       0.000041
    22973.942019       0.000023
    22978.908955       0.000012
    22983.876426       0.000007
    22988.847659       0.000003
    22993.821042       0.000002
    22998.794964       0.000001
    23003.772652       0.000000
    23008.750881       0.000000
    23013.732880       0.000000
    23018.717038       0.000000
    23023.701737       0.000000
    23028.690214       0.000000
    23033.679234       0.000000
    23038.672037       0.000000
    23043.667003       0.000000
    23048.662516       0.000000
    23053.661816       0.000000
    23058.661663       0.000000
    23063.665303       0.000000
    23068.671114       0.000000
