97, band 7 module 3 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    15883.450528       0.000002
    15885.825285       0.000002
    15888.199211       0.000004
    15890.575387       0.000006
    15892.952275       0.000010
    15895.328332       0.000015
    15897.706641       0.000023
    15900.085663       0.000035
    15902.465397       0.000052
    15904.844299       0.000078
    15907.225457       0.000116
    15909.607329       0.000170
    15911.988368       0.000248
    15914.371666       0.000358
    15916.755679       0.000512
    15919.138859       0.000725
    15921.524299       0.001019
    15923.910455       0.001419
    15926.297326       0.001959
    15928.683365       0.002679
    15931.071667       0.003631
    15933.460686       0.004879
    15935.848871       0.006497
    15938.239323       0.008576
    15940.630492       0.011221
    15943.022378       0.014551
    15945.413431       0.018704
    15947.806753       0.023833
    15950.200794       0.030104
    15952.594000       0.037696
    15954.989479       0.046794
    15957.385677       0.057588
    15959.781040       0.070268
    15962.178678       0.085011
    15964.577036       0.101980
    15966.976114       0.121314
    15969.374358       0.143116
    15971.774879       0.167451
    15974.176122       0.194334
    15976.576529       0.223725
    15978.979216       0.255526
    15981.382626       0.289576
    15983.785199       0.325655
    15986.190055       0.363483
    15988.595634       0.402729
    15991.001938       0.443018
    15993.407405       0.483941
    15995.815157       0.525071
    15998.223635       0.565970
    16000.631275       0.606209
    16003.041203       0.645381
    16005.451857       0.683109
    16007.861673       0.719063
    16010.273780       0.752963
    16012.686614       0.784590
    16015.100175       0.813785
    16017.512898       0.840451
    16019.927914       0.864551
    16022.343659       0.886102
    16024.758565       0.905171
    16027.175767       0.921863
    16029.593698       0.936319
    16032.010790       0.948702
    16034.430181       0.959192
    16036.850302       0.967977
    16039.271153       0.975247
    16041.691165       0.981189
    16044.113478       0.985982
    16046.536523       0.989793
    16048.958728       0.992774
    16051.383237       0.995065
    16053.808478       0.996785
    16056.232879       0.998041
    16058.659586       0.998921
    16061.087027       0.999502
    16063.515202       0.999844
    16065.942536       0.999996
    16068.372179       1.000000
    16070.802557       0.999886
    16073.232094       0.999678
    16075.663943       0.999396
    16078.096528       0.999053
    16080.529849       0.998661
    16082.962328       0.998228
    16085.397122       0.997762
    16087.832653       0.997267
    16090.267343       0.996755
    16092.704349       0.996233
    16095.142094       0.995693
    16097.578996       0.995139
    16100.018219       0.994571
    16102.458180       0.993994
    16104.898881       0.993410
    16107.338739       0.992821
    16109.780920       0.992232
    16112.223842       0.991647
    16114.665920       0.991068
    16117.110323       0.990628
    16119.555469       0.990229
    16121.999770       0.989847
    16124.446399       0.989482
    16126.893771       0.989136
    16129.341886       0.988809
    16131.789156       0.988500
    16134.238757       0.988207
    16136.689103       0.987930
    16139.138603       0.987665
    16141.590437       0.987404
    16144.043017       0.987120
    16146.494750       0.986846
    16148.948820       0.986580
    16151.403636       0.986321
    16153.859199       0.986067
    16156.313915       0.985817
    16158.770971       0.985569
    16161.228774       0.985317
    16163.685731       0.985059
    16166.145030       0.984786
    16168.605077       0.984492
    16171.064277       0.984167
    16173.525822       0.983798
    16175.988116       0.983370
    16178.451160       0.982865
    16180.913356       0.982256
    16183.377901       0.981514
    16185.843196       0.980597
    16188.307643       0.979457
    16190.774441       0.978033
    16193.241990       0.976251
    16195.708691       0.974024
    16198.177745       0.971250
    16200.647551       0.967810
    16203.118111       0.963572
    16205.587822       0.958388
    16208.059889       0.952096
    16210.532710       0.944524
    16213.004682       0.935492
    16215.479013       0.924817
    16217.954099       0.912317
    16220.429940       0.897821
    16222.904932       0.881170
    16225.382285       0.862233
    16227.860396       0.840905
    16230.337655       0.817127
    16232.817279       0.790882
    16235.297662       0.762209
    16237.777193       0.731203
    16240.259091       0.698018
    16242.741748       0.662870
    16245.225164       0.626031
    16247.707728       0.587820
    16250.192664       0.548604
    16252.678359       0.508778
    16255.163202       0.468757
    16257.650418       0.428965
    16260.138396       0.389815
    16262.625521       0.351703
    16265.115021       0.314988
    16267.605284       0.279992
    16270.096310       0.246980
    16272.586482       0.216166
    16275.079034       0.187700
    16277.572349       0.161677
    16280.064810       0.138131
    16282.559653       0.117046
    16285.055261       0.098357
    16287.550015       0.081961
    16290.047153       0.067723
    16292.545057       0.055483
    16295.043727       0.045066
    16297.541542       0.036291
    16300.041745       0.028973
    16302.542715       0.022929
    16305.042830       0.017989
    16307.545335       0.013989
    16310.048609       0.010784
    16312.551026       0.008240
    16315.055837       0.006240
    16317.561417       0.004684
    16320.067767       0.003485
    16322.573260       0.002570
    16325.081150       0.001879
    16327.589810       0.001361
    16330.097614       0.000977
    16332.607816       0.000695
    16335.118791       0.000490
    16337.628908       0.000343
    16340.141426       0.000237
    16342.654718       0.000163
    16345.168783       0.000111
    16347.681990       0.000075
    16350.197602       0.000050
    16352.713988       0.000033
    16355.229516       0.000022
    16357.747451       0.000014
    16360.266162       0.000009
    16362.785648       0.000006
    16365.304276       0.000004
    16367.825315       0.000002
    16370.347131       0.000001
