260, band 18 module 2 CCD column 374 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    11191.274413       0.000000
    11192.455585       0.000000
    11193.637008       0.000000
    11194.818679       0.000000
    11196.001366       0.000000
    11197.183537       0.000000
    11198.365957       0.000000
    11199.548628       0.000000
    11200.731548       0.000000
    11201.914718       0.000000
    11203.098904       0.000000
    11204.282574       0.000000
    11205.466495       0.000000
    11206.650666       0.000000
    11207.835087       0.000000
    11209.019758       0.000000
    11210.205447       0.000001
    11211.390620       0.000001
    11212.576043       0.000003
    11213.761717       0.000006
    11214.947641       0.000011
    11216.133817       0.000022
    11217.321012       0.000041
    11218.507689       0.000076
    11219.694618       0.000139
    11220.881798       0.000248
    11222.069229       0.000433
    11223.256912       0.000741
    11224.444846       0.001244
    11225.633801       0.002045
    11226.822238       0.003294
    11228.010927       0.005202
    11229.199867       0.008049
    11230.389060       0.012205
    11231.578504       0.018137
    11232.768971       0.026413
    11233.958919       0.037700
    11235.149120       0.052736
    11236.339573       0.072302
    11237.530278       0.097161
    11238.721236       0.127983
    11239.913217       0.165264
    11241.104680       0.209225
    11242.296395       0.259728
    11243.488364       0.316212
    11244.680585       0.377656
    11245.873058       0.442596
    11247.066557       0.509198
    11248.259537       0.575381
    11249.452770       0.638988
    11250.646256       0.697992
    11251.839996       0.750692
    11253.033989       0.795889
    11254.229008       0.833007
    11255.423508       0.862134
    11256.618261       0.883970
    11257.813269       0.899705
    11259.008530       0.910821
    11260.204045       0.918865
    11261.399813       0.925225
    11262.596610       0.930953
    11263.792887       0.936656
    11264.989418       0.942482
    11266.186203       0.948186
    11267.383243       0.953274
    11268.580537       0.957185
    11269.778861       0.959468
    11270.976664       0.959927
    11272.174722       0.958700
    11273.373035       0.956243
    11274.571602       0.953256
    11275.770424       0.950535
    11276.970278       0.948807
    11278.169610       0.948572
    11279.369198       0.950001
    11280.569041       0.952893
    11281.769139       0.956741
    11282.969493       0.960815
    11284.170879       0.964324
    11285.371743       0.966613
    11286.572864       0.967296
    11287.774240       0.966338
    11288.975871       0.964067
    11290.177759       0.961098
    11291.379903       0.958199
    11292.583081       0.956125
    11293.785736       0.955450
    11294.988649       0.956541
    11296.191817       0.959209
    11297.395242       0.962999
    11298.598923       0.967223
    11299.803640       0.971093
    11301.007834       0.973902
    11302.212285       0.975172
    11303.416993       0.974764
    11304.621958       0.972910
    11305.827180       0.970156
    11307.033439       0.967246
    11308.239175       0.964956
    11309.445168       0.963938
    11310.651418       0.964555
    11311.857926       0.966813
    11313.064691       0.970356
    11314.272495       0.974547
    11315.479775       0.978605
    11316.687313       0.981776
    11317.895109       0.983504
    11319.103163       0.983546
    11320.311474       0.982032
    11321.520826       0.979432
    11322.729654       0.976456
    11323.938740       0.973899
    11325.148084       0.972461
    11326.357687       0.972600
    11327.567548       0.974426
    11328.777668       0.977679
    11329.988829       0.981785
    11331.199466       0.985982
    11332.410362       0.989487
    11333.621516       0.991670
    11334.832930       0.992189
    11336.044602       0.991068
    11337.257318       0.988693
    11338.469509       0.985722
    11339.681959       0.982949
    11340.894668       0.981121
    11342.107637       0.980779
    11343.320865       0.982137
    11344.535139       0.985030
    11345.748886       0.988954
    11346.962894       0.993169
    11348.177161       0.996857
    11349.391688       0.999294
    11350.606475       1.000000
    11351.822309       0.998823
    11353.037617       0.995952
    11354.253184       0.991837
    11355.469013       0.987048
    11356.685101       0.982087
    11357.901450       0.977201
    11359.118060       0.972235
    11360.335718       0.966555
    11361.552849       0.959062
    11362.770241       0.948305
    11363.987894       0.932659
    11365.205808       0.910562
    11366.423983       0.880750
    11367.643208       0.842459
    11368.861906       0.795572
    11370.080865       0.740664
    11371.300085       0.678969
    11372.519567       0.612255
    11373.739310       0.542648
    11374.960105       0.472420
    11376.180373       0.403776
    11377.400901       0.338673
    11378.621692       0.278684
    11379.842745       0.224921
    11381.064060       0.178014
    11382.286428       0.138140
    11383.508267       0.105094
    11384.730369       0.078378
    11385.952734       0.057297
    11387.175361       0.041057
    11388.398250       0.028835
    11389.622194       0.019849
    11390.845609       0.013391
    11392.069287       0.008854
    11393.293228       0.005738
    11394.517432       0.003644
    11395.741899       0.002268
    11396.966629       0.001383
    11398.192415       0.000827
    11399.417672       0.000485
    11400.643193       0.000278
    11401.868977       0.000157
    11403.095024       0.000086
    11404.321336       0.000047
    11405.548705       0.000025
    11406.775544       0.000013
    11408.002647       0.000007
    11409.230014       0.000003
    11410.457645       0.000002
    11411.685541       0.000001
    11412.914496       0.000000
    11414.142920       0.000000
    11415.371609       0.000000
    11416.600562       0.000000
    11417.829780       0.000000
    11419.059263       0.000000
    11420.289807       0.000000
    11421.519819       0.000000
    11422.750097       0.000000
    11423.980639       0.000000
    11425.211447       0.000000
    11426.442520       0.000000
    11427.673859       0.000000
    11428.906260       0.000000
    11430.138129       0.000000
    11431.370264       0.000000
