178, band 12 module 5 CCD column 10 from OLCI S3A spectral characterisation S3A_O_CCDB_V7.02_2015_20_11_OL/NetCDF/S3A_OL_CCDB_CHAR_AllFiles.20151120093949_1.nc4 created Fri Feb 12 17:55:38 2016
Number of data points:
200
Wavenumber (cm-1)   Filter response
    13121.347962       0.000000
    13122.755189       0.000000
    13124.162718       0.000000
    13125.570548       0.000000
    13126.978681       0.000000
    13128.387116       0.000000
    13129.795853       0.000000
    13131.203841       0.000000
    13132.613182       0.000000
    13134.022827       0.000000
    13135.432774       0.000000
    13136.843023       0.000000
    13138.253576       0.000000
    13139.664432       0.000000
    13141.075590       0.000001
    13142.487052       0.000001
    13143.897763       0.000002
    13145.309831       0.000003
    13146.722202       0.000006
    13148.134877       0.000010
    13149.547856       0.000017
    13150.961138       0.000028
    13152.374724       0.000045
    13153.788615       0.000074
    13155.201753       0.000118
    13156.616251       0.000187
    13158.031053       0.000293
    13159.446159       0.000453
    13160.861570       0.000690
    13162.277286       0.001040
    13163.693306       0.001547
    13165.109631       0.002272
    13166.526261       0.003296
    13167.942137       0.004723
    13169.359376       0.006682
    13170.776921       0.009338
    13172.194770       0.012887
    13173.612925       0.017566
    13175.031386       0.023646
    13176.450151       0.031437
    13177.869223       0.041280
    13179.287540       0.053538
    13180.707222       0.068582
    13182.127211       0.086778
    13183.547506       0.108462
    13184.968106       0.133918
    13186.389013       0.163349
    13187.810226       0.196855
    13189.231746       0.234406
    13190.653572       0.275824
    13192.074642       0.320769
    13193.497081       0.368740
    13194.919827       0.419081
    13196.342880       0.471000
    13197.766239       0.523606
    13199.189906       0.575947
    13200.613880       0.627065
    13202.038161       0.676044
    13203.462750       0.722068
    13204.886582       0.764464
    13206.311785       0.802740
    13207.737296       0.836609
    13209.163115       0.865992
    13210.589242       0.891004
    13212.015677       0.911934
    13213.442419       0.929199
    13214.869470       0.943297
    13216.295764       0.954755
    13217.723431       0.964083
    13219.151407       0.971731
    13220.579691       0.978067
    13222.008285       0.983356
    13223.437186       0.987770
    13224.866397       0.991400
    13226.295917       0.994279
    13227.725746       0.996413
    13229.154816       0.997812
    13230.585263       0.998513
    13232.016019       0.998596
    13233.447085       0.998187
    13234.878461       0.997453
    13236.310146       0.996582
    13237.742141       0.995766
    13239.174446       0.995172
    13240.605991       0.994917
    13242.038915       0.995058
    13243.472150       0.995580
    13244.905695       0.996404
    13246.339551       0.997398
    13247.773717       0.998401
    13249.208193       0.999252
    13250.642981       0.999815
    13252.078079       1.000000
    13253.512415       0.999781
    13254.948135       0.999178
    13256.384166       0.998299
    13257.820508       0.997301
    13259.257161       0.996345
    13260.694126       0.995586
    13262.131402       0.995145
    13263.568990       0.995089
    13265.005815       0.995420
    13266.444026       0.996075
    13267.882549       0.996936
    13269.321384       0.997850
    13270.760531       0.998656
    13272.199990       0.999200
    13273.639762       0.999372
    13275.079846       0.999143
    13276.520242       0.998535
    13277.959875       0.997630
    13279.400897       0.996562
    13280.842231       0.995489
    13282.283878       0.994569
    13283.725839       0.993933
    13285.168112       0.993662
    13286.610699       0.993773
    13288.053599       0.994214
    13289.496812       0.994871
    13290.939261       0.995580
    13292.383101       0.996156
    13293.827255       0.996410
    13295.271723       0.996179
    13296.716505       0.995335
    13298.161601       0.993797
    13299.607011       0.991527
    13301.052735       0.988510
    13302.497693       0.984737
    13303.944046       0.980171
    13305.390714       0.974720
    13306.837696       0.968215
    13308.284992       0.960388
    13309.732604       0.950878
    13311.180530       0.939240
    13312.628772       0.924973
    13314.077329       0.907557
    13315.525119       0.886502
    13316.974306       0.861402
    13318.423809       0.831975
    13319.873627       0.798110
    13321.323761       0.759890
    13322.774211       0.717604
    13324.224976       0.671741
    13325.676058       0.622970
    13327.126372       0.572102
    13328.578085       0.520043
    13330.030115       0.467743
    13331.482462       0.416145
    13332.935125       0.366130
    13334.388104       0.318480
    13335.841400       0.273844
    13337.295014       0.232718
    13338.748944       0.195436
    13340.202104       0.162173
    13341.656668       0.132957
    13343.111549       0.107689
    13344.566748       0.086164
    13346.022264       0.068101
    13347.478097       0.053167
    13348.934248       0.040998
    13350.390717       0.031226
    13351.846416       0.023490
    13353.303520       0.017452
    13354.760943       0.012806
    13356.218684       0.009281
    13357.676743       0.006642
    13359.135120       0.004695
    13360.593816       0.003278
    13362.052830       0.002260
    13363.512163       0.001539
    13364.970725       0.001035
    13366.430695       0.000687
    13367.890985       0.000451
    13369.351594       0.000292
    13370.812522       0.000187
    13372.273769       0.000118
    13373.735335       0.000074
    13375.197222       0.000045
    13376.659428       0.000028
    13378.120861       0.000017
    13379.583706       0.000010
    13381.046871       0.000006
    13382.510356       0.000003
    13383.974161       0.000002
    13385.438287       0.000001
    13386.902733       0.000001
    13388.367499       0.000000
    13389.831492       0.000000
    13391.296899       0.000000
    13392.762628       0.000000
    13394.228677       0.000000
    13395.695047       0.000000
    13397.161738       0.000000
    13398.628750       0.000000
    13400.096084       0.000000
    13401.563739       0.000000
    13403.030620       0.000000
    13404.498918       0.000000
    13405.967538       0.000000
    13407.436479       0.000000
